instance,n,Q,horizon,solver,cost,templates,solve_seconds,wall_seconds
Instances/Instances 1/pr299_03.gt,298,100.0,86400.0,PTVRP_LAYERED,385897.0,69,0.000119900,0.007784
Instances/Instances 1/pr299_04.gt,298,100.0,86400.0,PTVRP_LAYERED,355455.0,69,0.000121700,0.007985
Instances/Instances 1/pr299_05.gt,298,100.0,86400.0,PTVRP_LAYERED,347334.0,73,0.000118700,0.007834
Instances/Instances 1/pr299_06.gt,298,100.0,86400.0,PTVRP_LAYERED,367335.0,67,0.000119800,0.007802
Instances/Instances 1/pr299_07.gt,298,100.0,86400.0,PTVRP_LAYERED,373681.0,68,0.000120700,0.007619
Instances/Instances 1/pr299_08.gt,298,100.0,86400.0,PTVRP_LAYERED,353447.0,64,0.000121100,0.006947
Instances/Instances 1/pr299_09.gt,298,100.0,86400.0,PTVRP_LAYERED,384554.0,68,0.000122100,0.00695
Instances/Instances 1/pr299_10.gt,298,100.0,86400.0,PTVRP_LAYERED,359937.0,65,0.000117800,0.00635
Instances/Instances 1/pr439_01.gt,438,100.0,86400.0,PTVRP_LAYERED,840706.0,98,0.000147500,0.007808
Instances/Instances 1/pr439_02.gt,438,100.0,86400.0,PTVRP_LAYERED,904208.0,100,0.000147800,0.005815
Instances/Instances 1/pr439_03.gt,438,100.0,86400.0,PTVRP_LAYERED,894461.0,102,0.000145100,0.006847
Instances/Instances 1/pr439_04.gt,438,100.0,86400.0,PTVRP_LAYERED,870009.0,101,0.000145200,0.007436
Instances/Instances 1/pr439_05.gt,438,100.0,86400.0,PTVRP_LAYERED,899423.0,100,0.000146700,0.007833
Instances/Instances 1/pr439_06.gt,438,100.0,86400.0,PTVRP_LAYERED,897277.0,96,0.000145300,0.0077
Instances/Instances 1/pr439_07.gt,438,100.0,86400.0,PTVRP_LAYERED,925317.0,92,0.000144100,0.007752
Instances/Instances 1/pr439_08.gt,438,100.0,86400.0,PTVRP_LAYERED,886744.0,110,0.000144500,0.007964
Instances/Instances 1/pr439_09.gt,438,100.0,86400.0,PTVRP_LAYERED,874916.0,95,0.000148200,0.007112
Instances/Instances 1/pr439_10.gt,438,100.0,86400.0,PTVRP_LAYERED,888910.0,107,0.000148700,0.007625
Instances/Instances 1/pr76_01.gt,75,100.0,86400.0,PTVRP_LAYERED,327253.0,22,0.000016900,0.006798
Instances/Instances 1/pr76_02.gt,75,100.0,86400.0,PTVRP_LAYERED,312258.0,23,0.000016500,0.005788
Instances/Instances 1/pr76_03.gt,75,100.0,86400.0,PTVRP_LAYERED,339052.0,25,0.000015800,0.006787
Instances/Instances 1/pr76_04.gt,75,100.0,86400.0,PTVRP_LAYERED,287762.0,21,0.000016800,0.007325
Instances/Instances 1/pr76_05.gt,75,100.0,86400.0,PTVRP_LAYERED,320428.0,25,0.000017200,0.00659
Instances/Instances 1/pr76_06.gt,75,100.0,86400.0,PTVRP_LAYERED,296177.0,21,0.000016100,0.007448
Instances/Instances 1/pr76_07.gt,75,100.0,86400.0,PTVRP_LAYERED,316418.0,23,0.000016100,0.006877
Instances/Instances 1/pr76_08.gt,75,100.0,86400.0,PTVRP_LAYERED,303456.0,23,0.000016800,0.007572
Instances/Instances 1/pr76_09.gt,75,100.0,86400.0,PTVRP_LAYERED,328437.0,23,0.000016200,0.006384
Instances/Instances 1/pr76_10.gt,75,100.0,86400.0,PTVRP_LAYERED,302177.0,23,0.000015200,0.005819
Instances/Instances 1/qa194_01.gt,193,100.0,86400.0,PTVRP_LAYERED,48026.0,52,0.000121900,0.006319
Instances/Instances 1/qa194_02.gt,193,100.0,86400.0,PTVRP_LAYERED,47902.0,47,0.000126100,0.005645
Instances/Instances 1/qa194_03.gt,193,100.0,86400.0,PTVRP_LAYERED,45009.0,49,0.000123500,0.004987
Instances/Instances 1/qa194_04.gt,193,100.0,86400.0,PTVRP_LAYERED,47863.0,44,0.000121900,0.005789
Instances/Instances 1/qa194_05.gt,193,100.0,86400.0,PTVRP_LAYERED,49692.0,50,0.000125500,0.005347
Instances/Instances 1/qa194_06.gt,193,100.0,86400.0,PTVRP_LAYERED,47600.0,49,0.000122700,0.006291
Instances/Instances 1/qa194_07.gt,193,100.0,86400.0,PTVRP_LAYERED,48683.0,51,0.000122500,0.005626
Instances/Instances 1/qa194_08.gt,193,100.0,86400.0,PTVRP_LAYERED,47383.0,51,0.000123000,0.005806
Instances/Instances 1/qa194_09.gt,193,100.0,86400.0,PTVRP_LAYERED,46365.0,50,0.000121700,0.005437
Instances/Instances 1/qa194_10.gt,193,100.0,86400.0,PTVRP_LAYERED,45815.0,45,0.000123500,0.006781
Instances/Instances 1/rat195_01.gt,194,100.0,86400.0,PTVRP_LAYERED,11847.0,54,0.000151600,0.00709
Instances/Instances 1/rat195_02.gt,194,100.0,86400.0,PTVRP_LAYERED,11412.0,52,0.000145800,0.005141
Instances/Instances 1/rat195_03.gt,194,100.0,86400.0,PTVRP_LAYERED,11329.0,51,0.000155600,0.005728
Instances/Instances 1/rat195_04.gt,194,100.0,86400.0,PTVRP_LAYERED,10698.0,56,0.000150300,0.005421
Instances/Instances 1/rat195_05.gt,194,100.0,86400.0,PTVRP_LAYERED,11426.0,51,0.000149600,0.005417
Instances/Instances 1/rat195_06.gt,194,100.0,86400.0,PTVRP_LAYERED,11257.0,51,0.000151200,0.005344
Instances/Instances 1/rat195_07.gt,194,100.0,86400.0,PTVRP_LAYERED,10902.0,46,0.000149200,0.035673
Instances/Instances 1/rat195_08.gt,194,100.0,86400.0,PTVRP_LAYERED,10870.0,48,0.000150200,0.008724
Instances/Instances 1/rat195_09.gt,194,100.0,86400.0,PTVRP_LAYERED,11131.0,53,0.000150100,0.007705
Instances/Instances 1/rat195_10.gt,194,100.0,86400.0,PTVRP_LAYERED,11903.0,49,0.000152700,0.00646
Instances/Instances 1/rat575_01.gt,574,100.0,86400.0,PTVRP_LAYERED,54101.0,140,0.000706000,0.006882
Instances/Instances 1/rat575_02.gt,574,100.0,86400.0,PTVRP_LAYERED,52473.0,134,0.000698100,0.007567
Instances/Instances 1/rat575_03.gt,574,100.0,86400.0,PTVRP_LAYERED,50267.0,133,0.000706400,0.007349
Instances/Instances 1/rat575_04.gt,574,100.0,86400.0,PTVRP_LAYERED,53425.0,133,0.000714300,0.006469
Instances/Instances 1/rat575_05.gt,574,100.0,86400.0,PTVRP_LAYERED,53539.0,131,0.000701200,0.007882
Instances/Instances 1/rat575_06.gt,574,100.0,86400.0,PTVRP_LAYERED,51171.0,129,0.000708500,0.007961
Instances/Instances 1/rat575_07.gt,574,100.0,86400.0,PTVRP_LAYERED,53316.0,142,0.000710000,0.007933
Instances/Instances 1/rat575_08.gt,574,100.0,86400.0,PTVRP_LAYERED,52871.0,134,0.000707700,0.010069
Instances/Instances 1/rat575_09.gt,574,100.0,86400.0,PTVRP_LAYERED,51530.0,139,0.000719000,0.009913
Instances/Instances 1/rat575_10.gt,574,100.0,86400.0,PTVRP_LAYERED,53006.0,138,0.000725400,0.008155
Instances/Instances 1/rat783_01.gt,782,100.0,86400.0,PTVRP_LAYERED,81721.0,177,0.001049500,0.007501
Instances/Instances 1/rat783_02.gt,782,100.0,86400.0,PTVRP_LAYERED,79547.0,167,0.001021400,0.00884
Instances/Instances 1/rat783_03.gt,782,100.0,86400.0,PTVRP_LAYERED,82400.0,184,0.001030800,0.007825
Instances/Instances 1/rat783_04.gt,782,100.0,86400.0,PTVRP_LAYERED,80354.0,176,0.001030300,0.007207
Instances/Instances 1/rat783_05.gt,782,100.0,86400.0,PTVRP_LAYERED,81933.0,172,0.001017900,0.007034
Instances/Instances 1/rat783_06.gt,782,100.0,86400.0,PTVRP_LAYERED,81789.0,168,0.001037500,0.007086
Instances/Instances 1/rat783_07.gt,782,100.0,86400.0,PTVRP_LAYERED,81988.0,181,0.001054200,0.007065
Instances/Instances 1/rat783_08.gt,782,100.0,86400.0,PTVRP_LAYERED,79883.0,176,0.001022200,0.008768
Instances/Instances 1/rat783_09.gt,782,100.0,86400.0,PTVRP_LAYERED,81343.0,174,0.001035400,0.009238
Instances/Instances 1/rat783_10.gt,782,100.0,86400.0,PTVRP_LAYERED,82377.0,187,0.001038100,0.008693
Instances/Instances 1/rat99_01.gt,98,100.0,86400.0,PTVRP_LAYERED,4164.0,25,0.000045300,0.005677
Instances/Instances 1/rat99_02.gt,98,100.0,86400.0,PTVRP_LAYERED,4104.0,28,0.000045400,0.005633
Instances/Instances 1/rat99_03.gt,98,100.0,86400.0,PTVRP_LAYERED,4580.0,27,0.000048600,0.005273
Instances/Instances 1/rat99_04.gt,98,100.0,86400.0,PTVRP_LAYERED,4617.0,29,0.000048200,0.00552
Instances/Instances 1/rat99_05.gt,98,100.0,86400.0,PTVRP_LAYERED,4333.0,25,0.000049100,0.005951
Instances/Instances 1/rat99_06.gt,98,100.0,86400.0,PTVRP_LAYERED,4828.0,26,0.000047100,0.007283
Instances/Instances 1/rat99_07.gt,98,100.0,86400.0,PTVRP_LAYERED,4583.0,30,0.000045900,0.006997
Instances/Instances 1/rat99_08.gt,98,100.0,86400.0,PTVRP_LAYERED,4483.0,28,0.000045700,0.005534
Instances/Instances 1/rat99_09.gt,98,100.0,86400.0,PTVRP_LAYERED,4637.0,27,0.000047600,0.005068
Instances/Instances 1/rat99_10.gt,98,100.0,86400.0,PTVRP_LAYERED,4244.0,26,0.000054300,0.007905
Instances/Instances 1/rd100_01.gt,99,100.0,86400.0,PTVRP_LAYERED,26860.0,27,0.000043100,0.006918
Instances/Instances 1/rd100_02.gt,99,100.0,86400.0,PTVRP_LAYERED,27336.0,28,0.000045100,0.006284
Instances/Instances 1/rd100_03.gt,99,100.0,86400.0,PTVRP_LAYERED,30031.0,31,0.000046400,0.005784
Instances/Instances 1/rd100_04.gt,99,100.0,86400.0,PTVRP_LAYERED,29763.0,27,0.000045100,0.007139
Instances/Instances 1/rd100_05.gt,99,100.0,86400.0,PTVRP_LAYERED,29682.0,29,0.000046500,0.007483
Instances/Instances 1/rd100_06.gt,99,100.0,86400.0,PTVRP_LAYERED,31545.0,28,0.000045500,0.007404
Instances/Instances 1/rd100_07.gt,99,100.0,86400.0,PTVRP_LAYERED,31006.0,30,0.000045300,0.005916
Instances/Instances 1/rd100_08.gt,99,100.0,86400.0,PTVRP_LAYERED,30478.0,28,0.000045900,0.005202
Instances/Instances 1/rd100_09.gt,99,100.0,86400.0,PTVRP_LAYERED,29842.0,30,0.000045300,0.005798
Instances/Instances 1/rd100_10.gt,99,100.0,86400.0,PTVRP_LAYERED,26637.0,26,0.000041400,0.004881
Instances/Instances 1/rd400_01.gt,399,100.0,86400.0,PTVRP_LAYERED,99006.0,101,0.000332000,0.00648
Instances/Instances 1/rd400_02.gt,399,100.0,86400.0,PTVRP_LAYERED,98318.0,99,0.000298700,0.005758
Instances/Instances 1/rd400_03.gt,399,100.0,86400.0,PTVRP_LAYERED,100521.0,98,0.000306400,0.005812
Instances/Instances 1/rd400_04.gt,399,100.0,86400.0,PTVRP_LAYERED,95985.0,94,0.000296700,0.005658
Instances/Instances 1/rd400_05.gt,399,100.0,86400.0,PTVRP_LAYERED,103086.0,105,0.000305000,0.006321
Instances/Instances 1/rd400_06.gt,399,100.0,86400.0,PTVRP_LAYERED,99372.0,98,0.000301500,0.005889
Instances/Instances 1/rd400_07.gt,399,100.0,86400.0,PTVRP_LAYERED,100751.0,97,0.000308000,0.006148
Instances/Instances 1/rd400_08.gt,399,100.0,86400.0,PTVRP_LAYERED,102421.0,99,0.000305300,0.006867
Instances/Instances 1/rd400_09.gt,399,100.0,86400.0,PTVRP_LAYERED,98530.0,95,0.000306500,0.006237
Instances/Instances 1/rd400_10.gt,399,100.0,86400.0,PTVRP_LAYERED,97171.0,98,0.000303300,0.006064
Instances/Instances 1/rl11849_01.gt,11848,100.0,86400.0,PTVRP_LAYERED,34562643.0,1790,0.004093000,0.018834
Instances/Instances 1/rl11849_02.gt,11848,100.0,86400.0,PTVRP_LAYERED,34885057.0,1831,0.004082200,0.020104
Instances/Instances 1/rl11849_03.gt,11848,100.0,86400.0,PTVRP_LAYERED,34891640.0,1806,0.004112200,0.020097
Instances/Instances 1/rl11849_04.gt,11848,100.0,86400.0,PTVRP_LAYERED,34716965.0,1812,0.004101700,0.021275
Instances/Instances 1/rl11849_05.gt,11848,100.0,86400.0,PTVRP_LAYERED,35195177.0,1852,0.004137600,0.018486
Instances/Instances 1/rl11849_06.gt,11848,100.0,86400.0,PTVRP_LAYERED,34616209.0,1844,0.004096800,0.021073
Instances/Instances 1/rl11849_07.gt,11848,100.0,86400.0,PTVRP_LAYERED,34709535.0,1818,0.004135500,0.018991
Instances/Instances 1/rl11849_08.gt,11848,100.0,86400.0,PTVRP_LAYERED,34417977.0,1837,0.004126900,0.019232
Instances/Instances 1/rl11849_09.gt,11848,100.0,86400.0,PTVRP_LAYERED,34612507.0,1845,0.004112300,0.020655
Instances/Instances 1/rl11849_10.gt,11848,100.0,86400.0,PTVRP_LAYERED,34706340.0,1851,0.004059500,0.021842
Instances/Instances 1/rl1304_01.gt,1303,100.0,86400.0,PTVRP_LAYERED,3961808.0,257,0.000385000,0.00928
Instances/Instances 1/rl1304_02.gt,1303,100.0,86400.0,PTVRP_LAYERED,3992090.0,262,0.000399000,0.00796
Instances/Instances 1/rl1304_03.gt,1303,100.0,86400.0,PTVRP_LAYERED,4041218.0,260,0.000370400,0.007924
Instances/Instances 1/rl1304_04.gt,1303,100.0,86400.0,PTVRP_LAYERED,3897915.0,248,0.000373000,0.007396
Instances/Instances 1/rl1304_05.gt,1303,100.0,86400.0,PTVRP_LAYERED,3978039.0,254,0.000372500,0.008292
Instances/Instances 1/rl1304_06.gt,1303,100.0,86400.0,PTVRP_LAYERED,3914107.0,256,0.000382400,0.008953
Instances/Instances 1/rl1304_07.gt,1303,100.0,86400.0,PTVRP_LAYERED,3990504.0,249,0.000376000,0.00965
Instances/Instances 1/rl1304_08.gt,1303,100.0,86400.0,PTVRP_LAYERED,3976863.0,259,0.000380000,0.007769
Instances/Instances 1/rl1304_09.gt,1303,100.0,86400.0,PTVRP_LAYERED,4081164.0,254,0.000376600,0.008565
Instances/Instances 1/rl1304_10.gt,1303,100.0,86400.0,PTVRP_LAYERED,3963540.0,257,0.000368500,0.008679
Instances/Instances 1/rl1323_01.gt,1322,100.0,86400.0,PTVRP_LAYERED,4333098.0,245,0.000375300,0.007923
Instances/Instances 1/rl1323_02.gt,1322,100.0,86400.0,PTVRP_LAYERED,4123449.0,252,0.000362000,0.008239
Instances/Instances 1/rl1323_03.gt,1322,100.0,86400.0,PTVRP_LAYERED,4123202.0,258,0.000380600,0.007591
Instances/Instances 1/rl1323_04.gt,1322,100.0,86400.0,PTVRP_LAYERED,4156895.0,248,0.000366200,0.007091
Instances/Instances 1/rl1323_05.gt,1322,100.0,86400.0,PTVRP_LAYERED,4156486.0,267,0.000359900,0.00818
Instances/Instances 1/rl1323_06.gt,1322,100.0,86400.0,PTVRP_LAYERED,4176744.0,264,0.000362900,0.008699
Instances/Instances 1/rl1323_07.gt,1322,100.0,86400.0,PTVRP_LAYERED,4223168.0,254,0.000367900,0.006998
Instances/Instances 1/rl1323_08.gt,1322,100.0,86400.0,PTVRP_LAYERED,4172434.0,256,0.000366100,0.006814
Instances/Instances 1/rl1323_09.gt,1322,100.0,86400.0,PTVRP_LAYERED,4160722.0,250,0.000364900,0.006852
Instances/Instances 1/rl1323_10.gt,1322,100.0,86400.0,PTVRP_LAYERED,4299391.0,263,0.000359700,0.00622
Instances/Instances 1/rl1889_01.gt,1888,100.0,86400.0,PTVRP_LAYERED,6228521.0,344,0.000520400,0.006941
Instances/Instances 1/rl1889_02.gt,1888,100.0,86400.0,PTVRP_LAYERED,6201590.0,351,0.000538600,0.008076
Instances/Instances 1/rl1889_03.gt,1888,100.0,86400.0,PTVRP_LAYERED,6272466.0,344,0.000545400,0.006939
Instances/Instances 1/rl1889_04.gt,1888,100.0,86400.0,PTVRP_LAYERED,6250762.0,353,0.000520200,0.007191
Instances/Instances 1/rl1889_05.gt,1888,100.0,86400.0,PTVRP_LAYERED,6341697.0,345,0.000515500,0.008419
Instances/Instances 1/rl1889_06.gt,1888,100.0,86400.0,PTVRP_LAYERED,6259713.0,335,0.000522600,0.009427
Instances/Instances 1/rl1889_07.gt,1888,100.0,86400.0,PTVRP_LAYERED,6355001.0,350,0.000515100,0.008942
Instances/Instances 1/rl1889_08.gt,1888,100.0,86400.0,PTVRP_LAYERED,6217577.0,345,0.000518900,0.007926
Instances/Instances 1/rl1889_09.gt,1888,100.0,86400.0,PTVRP_LAYERED,6282893.0,353,0.000518700,0.008836
Instances/Instances 1/rl1889_10.gt,1888,100.0,86400.0,PTVRP_LAYERED,6264645.0,347,0.000519000,0.0093
Instances/Instances 1/rl5915_01.gt,5914,100.0,86400.0,PTVRP_LAYERED,16941723.0,927,0.001893400,0.012392
Instances/Instances 1/rl5915_02.gt,5914,100.0,86400.0,PTVRP_LAYERED,17146931.0,958,0.001905000,0.011923
Instances/Instances 1/rl5915_03.gt,5914,100.0,86400.0,PTVRP_LAYERED,17328936.0,927,0.001874400,0.012476
Instances/Instances 1/rl5915_04.gt,5914,100.0,86400.0,PTVRP_LAYERED,17126113.0,952,0.001900400,0.01284
Instances/Instances 1/rl5915_05.gt,5914,100.0,86400.0,PTVRP_LAYERED,17191441.0,955,0.001892000,0.012944
Instances/Instances 1/rl5915_06.gt,5914,100.0,86400.0,PTVRP_LAYERED,17393426.0,959,0.001910100,0.013014
Instances/Instances 1/rl5915_07.gt,5914,100.0,86400.0,PTVRP_LAYERED,16910553.0,968,0.001930500,0.012605
Instances/Instances 1/rl5915_08.gt,5914,100.0,86400.0,PTVRP_LAYERED,17270343.0,952,0.001904100,0.011615
Instances/Instances 1/rl5915_09.gt,5914,100.0,86400.0,PTVRP_LAYERED,17104079.0,940,0.001971900,0.013398
Instances/Instances 1/rl5915_10.gt,5914,100.0,86400.0,PTVRP_LAYERED,17194946.0,974,0.001931900,0.014409
Instances/Instances 1/rl5934_01.gt,5933,100.0,86400.0,PTVRP_LAYERED,17063015.0,996,0.001946500,0.012563
Instances/Instances 1/rl5934_02.gt,5933,100.0,86400.0,PTVRP_LAYERED,16969174.0,957,0.001949100,0.013482
Instances/Instances 1/rl5934_03.gt,5933,100.0,86400.0,PTVRP_LAYERED,16903589.0,997,0.001954700,0.013491
Instances/Instances 1/rl5934_04.gt,5933,100.0,86400.0,PTVRP_LAYERED,17180449.0,981,0.001950000,0.013203
Instances/Instances 1/rl5934_05.gt,5933,100.0,86400.0,PTVRP_LAYERED,16912608.0,965,0.002059200,0.011349
Instances/Instances 1/rl5934_06.gt,5933,100.0,86400.0,PTVRP_LAYERED,17023192.0,986,0.001970800,0.012743
Instances/Instances 1/rl5934_07.gt,5933,100.0,86400.0,PTVRP_LAYERED,17124297.0,968,0.001989000,0.013713
Instances/Instances 1/rl5934_08.gt,5933,100.0,86400.0,PTVRP_LAYERED,17020508.0,958,0.001950500,0.013732
Instances/Instances 1/rl5934_09.gt,5933,100.0,86400.0,PTVRP_LAYERED,16953895.0,974,0.001966100,0.013836
Instances/Instances 1/rl5934_10.gt,5933,100.0,86400.0,PTVRP_LAYERED,17147559.0,962,0.001953700,0.014043
Instances/Instances 1/rw1621_01.gt,1620,100.0,86400.0,PTVRP_LAYERED,505772.0,301,0.001750000,0.010026
Instances/Instances 1/rw1621_02.gt,1620,100.0,86400.0,PTVRP_LAYERED,496696.0,301,0.001758500,0.010817
Instances/Instances 1/rw1621_03.gt,1620,100.0,86400.0,PTVRP_LAYERED,495162.0,298,0.001768200,0.010075
Instances/Instances 1/rw1621_04.gt,1620,100.0,86400.0,PTVRP_LAYERED,506231.0,292,0.001753600,0.008891
Instances/Instances 1/rw1621_05.gt,1620,100.0,86400.0,PTVRP_LAYERED,499419.0,293,0.001768500,0.009812
Instances/Instances 1/rw1621_06.gt,1620,100.0,86400.0,PTVRP_LAYERED,495883.0,283,0.001752000,0.009973
Instances/Instances 1/rw1621_07.gt,1620,100.0,86400.0,PTVRP_LAYERED,492430.0,286,0.001767700,0.010773
Instances/Instances 1/rw1621_08.gt,1620,100.0,86400.0,PTVRP_LAYERED,497201.0,282,0.001779900,0.010127
Instances/Instances 1/rw1621_09.gt,1620,100.0,86400.0,PTVRP_LAYERED,504283.0,284,0.001759400,0.009854
Instances/Instances 1/rw1621_10.gt,1620,100.0,86400.0,PTVRP_LAYERED,490108.0,296,0.001760600,0.01032
Instances/Instances 1/st70_01.gt,69,100.0,86400.0,PTVRP_LAYERED,1877.0,16,0.000025200,0.00634
Instances/Instances 1/st70_02.gt,69,100.0,86400.0,PTVRP_LAYERED,1948.0,19,0.000026000,0.006843
Instances/Instances 1/st70_03.gt,69,100.0,86400.0,PTVRP_LAYERED,2076.0,20,0.000027600,0.006552
Instances/Instances 1/st70_04.gt,69,100.0,86400.0,PTVRP_LAYERED,1928.0,19,0.000026300,0.00699
Instances/Instances 1/st70_05.gt,69,100.0,86400.0,PTVRP_LAYERED,2126.0,20,0.000027000,0.006863
Instances/Instances 1/st70_06.gt,69,100.0,86400.0,PTVRP_LAYERED,1937.0,18,0.000027200,0.005222
Instances/Instances 1/st70_07.gt,69,100.0,86400.0,PTVRP_LAYERED,1931.0,18,0.000026900,0.00643
Instances/Instances 1/st70_08.gt,69,100.0,86400.0,PTVRP_LAYERED,2081.0,20,0.000027500,0.007783
Instances/Instances 1/st70_09.gt,69,100.0,86400.0,PTVRP_LAYERED,2154.0,24,0.000028400,0.007063
Instances/Instances 1/st70_10.gt,69,100.0,86400.0,PTVRP_LAYERED,1973.0,20,0.000026300,0.006504
Instances/Instances 1/sw24978_01.gt,24977,100.0,86400.0,PTVRP_LAYERED,43962617.0,3462,0.013571700,0.036674
Instances/Instances 1/sw24978_02.gt,24977,100.0,86400.0,PTVRP_LAYERED,43869031.0,3445,0.013720801,0.039527
Instances/Instances 1/sw24978_03.gt,24977,100.0,86400.0,PTVRP_LAYERED,43925669.0,3440,0.013531300,0.034992
Instances/Instances 1/sw24978_04.gt,24977,100.0,86400.0,PTVRP_LAYERED,44146043.0,3487,0.013532400,0.035994
Instances/Instances 1/sw24978_05.gt,24977,100.0,86400.0,PTVRP_LAYERED,43524174.0,3501,0.013485000,0.039519
Instances/Instances 1/sw24978_06.gt,24977,100.0,86400.0,PTVRP_LAYERED,44257620.0,3541,0.013562300,0.038505
Instances/Instances 1/sw24978_07.gt,24977,100.0,86400.0,PTVRP_LAYERED,43932202.0,3504,0.013455200,0.040716
Instances/Instances 1/sw24978_08.gt,24977,100.0,86400.0,PTVRP_LAYERED,43812131.0,3462,0.013962500,0.041813
Instances/Instances 1/sw24978_09.gt,24977,100.0,86400.0,PTVRP_LAYERED,43952102.0,3471,0.013593100,0.039374
Instances/Instances 1/sw24978_10.gt,24977,100.0,86400.0,PTVRP_LAYERED,44049563.0,3523,0.013531601,0.043737
Instances/Instances 1/ts225_01.gt,224,100.0,86400.0,PTVRP_LAYERED,753549.0,57,0.000056800,0.007909
Instances/Instances 1/ts225_02.gt,224,100.0,86400.0,PTVRP_LAYERED,839760.0,69,0.000050100,0.005302
Instances/Instances 1/ts225_03.gt,224,100.0,86400.0,PTVRP_LAYERED,755713.0,60,0.000054200,0.004765
Instances/Instances 1/ts225_04.gt,224,100.0,86400.0,PTVRP_LAYERED,788723.0,62,0.000052000,0.006609
Instances/Instances 1/ts225_05.gt,224,100.0,86400.0,PTVRP_LAYERED,762544.0,58,0.000052100,0.005717
Instances/Instances 1/ts225_06.gt,224,100.0,86400.0,PTVRP_LAYERED,730659.0,58,0.000052700,0.006581
Instances/Instances 1/ts225_07.gt,224,100.0,86400.0,PTVRP_LAYERED,716171.0,56,0.000052900,0.007731
Instances/Instances 1/ts225_08.gt,224,100.0,86400.0,PTVRP_LAYERED,740685.0,54,0.000052900,0.006991
Instances/Instances 1/ts225_09.gt,224,100.0,86400.0,PTVRP_LAYERED,782309.0,58,0.000052500,0.007514
Instances/Instances 1/ts225_10.gt,224,100.0,86400.0,PTVRP_LAYERED,775827.0,62,0.000052700,0.008638
Instances/Instances 1/tsp225_01.gt,224,100.0,86400.0,PTVRP_LAYERED,20111.0,59,0.000178800,0.006976
Instances/Instances 1/tsp225_02.gt,224,100.0,86400.0,PTVRP_LAYERED,22052.0,63,0.000185000,0.006277
Instances/Instances 1/tsp225_03.gt,224,100.0,86400.0,PTVRP_LAYERED,19648.0,59,0.000180400,0.006819
Instances/Instances 1/tsp225_04.gt,224,100.0,86400.0,PTVRP_LAYERED,21346.0,64,0.000183300,0.005738
Instances/Instances 1/tsp225_05.gt,224,100.0,86400.0,PTVRP_LAYERED,20669.0,64,0.000182900,0.006597
Instances/Instances 1/tsp225_06.gt,224,100.0,86400.0,PTVRP_LAYERED,19374.0,59,0.000174600,0.006371
Instances/Instances 1/tsp225_07.gt,224,100.0,86400.0,PTVRP_LAYERED,18569.0,61,0.000172400,0.006502
Instances/Instances 1/tsp225_08.gt,224,100.0,86400.0,PTVRP_LAYERED,19967.0,55,0.000178600,0.007316
Instances/Instances 1/tsp225_09.gt,224,100.0,86400.0,PTVRP_LAYERED,20158.0,61,0.000180200,0.006941
Instances/Instances 1/tsp225_10.gt,224,100.0,86400.0,PTVRP_LAYERED,20511.0,62,0.000184800,0.006515
Instances/Instances 1/tz6117_01.gt,6116,100.0,86400.0,PTVRP_LAYERED,12551427.0,955,0.002598200,0.013991
Instances/Instances 1/tz6117_02.gt,6116,100.0,86400.0,PTVRP_LAYERED,12811296.0,960,0.002555500,0.016793
Instances/Instances 1/tz6117_03.gt,6116,100.0,86400.0,PTVRP_LAYERED,12671790.0,939,0.002562700,0.014889
Instances/Instances 1/tz6117_04.gt,6116,100.0,86400.0,PTVRP_LAYERED,12796072.0,974,0.002634500,0.016436
Instances/Instances 1/tz6117_05.gt,6116,100.0,86400.0,PTVRP_LAYERED,12459778.0,952,0.002549200,0.015466
Instances/Instances 1/tz6117_06.gt,6116,100.0,86400.0,PTVRP_LAYERED,12810191.0,935,0.002569300,0.014888
Instances/Instances 1/tz6117_07.gt,6116,100.0,86400.0,PTVRP_LAYERED,12704025.0,948,0.002551200,0.012411
Instances/Instances 1/tz6117_08.gt,6116,100.0,86400.0,PTVRP_LAYERED,12597102.0,943,0.002565400,0.014068
Instances/Instances 1/tz6117_09.gt,6116,100.0,86400.0,PTVRP_LAYERED,12594943.0,959,0.002524800,0.013181
Instances/Instances 1/tz6117_10.gt,6116,100.0,86400.0,PTVRP_LAYERED,12616671.0,964,0.002560700,0.015199
Instances/Instances 1/u1060_01.gt,1059,100.0,86400.0,PTVRP_LAYERED,2929446.0,220,0.000313800,0.010695
Instances/Instances 1/u1060_02.gt,1059,100.0,86400.0,PTVRP_LAYERED,2920714.0,219,0.000311000,0.00878
Instances/Instances 1/u1060_03.gt,1059,100.0,86400.0,PTVRP_LAYERED,2930870.0,249,0.000319600,0.00861
Instances/Instances 1/u1060_04.gt,1059,100.0,86400.0,PTVRP_LAYERED,2971375.0,214,0.000312000,0.008214
Instances/Instances 1/u1060_05.gt,1059,100.0,86400.0,PTVRP_LAYERED,2914306.0,218,0.000324200,0.0079
Instances/Instances 1/u1060_06.gt,1059,100.0,86400.0,PTVRP_LAYERED,2931750.0,218,0.000315500,0.006945
Instances/Instances 1/u1060_07.gt,1059,100.0,86400.0,PTVRP_LAYERED,2887710.0,213,0.000311900,0.006733
Instances/Instances 1/u1060_08.gt,1059,100.0,86400.0,PTVRP_LAYERED,2933959.0,217,0.000309900,0.007969
Instances/Instances 1/u1060_09.gt,1059,100.0,86400.0,PTVRP_LAYERED,2901514.0,227,0.000313800,0.007601
