instance,n,Q,horizon,solver,cost,templates,solve_seconds,solve_seconds_min,solve_seconds_spread,repeats,wall_seconds
Instances/Instances 1/kroB200_07.gt,199,10000.0,86400.0,PTVRP_CONT,31768.0,1,0.000112300,0.000112300,0.0000,1,0.054567
Instances/Instances 1/kroB200_08.gt,199,20000.0,86400.0,PTVRP_CONT,31768.0,1,0.000298800,0.000298800,0.0000,1,0.006968
Instances/Instances 1/kroB200_09.gt,199,50000.0,86400.0,PTVRP_CONT,31768.0,1,0.000140400,0.000140400,0.0000,1,0.011384
Instances/Instances 1/kroB200_10.gt,199,100000.0,86400.0,PTVRP_CONT,31768.0,1,0.000115000,0.000115000,0.0000,1,0.021174
Instances/Instances 1/kroC100_01.gt,99,100.0,86400.0,PTVRP_CONT,90576.0,28,0.000040700,0.000040700,0.0000,1,0.007528
Instances/Instances 1/kroC100_02.gt,99,200.0,86400.0,PTVRP_CONT,51395.0,14,0.000039700,0.000039700,0.0000,1,0.007061
Instances/Instances 1/kroC100_03.gt,99,500.0,86400.0,PTVRP_CONT,31936.0,6,0.000035000,0.000035000,0.0000,1,0.006149
Instances/Instances 1/kroC100_04.gt,99,1000.0,86400.0,PTVRP_CONT,25737.0,4,0.000032000,0.000032000,0.0000,1,0.005715
Instances/Instances 1/kroC100_05.gt,99,2000.0,86400.0,PTVRP_CONT,23764.0,2,0.000030200,0.000030200,0.0000,1,0.006463
Instances/Instances 1/kroC100_06.gt,99,5000.0,86400.0,PTVRP_CONT,22713.0,1,0.000028700,0.000028700,0.0000,1,0.005475
Instances/Instances 1/kroC100_07.gt,99,10000.0,86400.0,PTVRP_CONT,22713.0,1,0.000028700,0.000028700,0.0000,1,0.005922
Instances/Instances 1/kroC100_08.gt,99,20000.0,86400.0,PTVRP_CONT,22713.0,1,0.000028600,0.000028600,0.0000,1,0.005449
Instances/Instances 1/kroC100_09.gt,99,50000.0,86400.0,PTVRP_CONT,22713.0,1,0.000028600,0.000028600,0.0000,1,0.005865
Instances/Instances 1/kroC100_10.gt,99,100000.0,86400.0,PTVRP_CONT,22713.0,1,0.000029000,0.000029000,0.0000,1,0.006389
Instances/Instances 1/kroD100_01.gt,99,100.0,86400.0,PTVRP_CONT,82273.0,28,0.000040000,0.000040000,0.0000,1,0.00535
Instances/Instances 1/kroD100_02.gt,99,200.0,86400.0,PTVRP_CONT,49618.0,15,0.000037300,0.000037300,0.0000,1,0.004869
Instances/Instances 1/kroD100_03.gt,99,500.0,86400.0,PTVRP_CONT,31926.0,6,0.000034200,0.000034200,0.0000,1,0.007624
Instances/Instances 1/kroD100_04.gt,99,1000.0,86400.0,PTVRP_CONT,24890.0,4,0.000031500,0.000031500,0.0000,1,0.00586
Instances/Instances 1/kroD100_05.gt,99,2000.0,86400.0,PTVRP_CONT,23833.0,2,0.000030700,0.000030700,0.0000,1,0.006431
Instances/Instances 1/kroD100_06.gt,99,5000.0,86400.0,PTVRP_CONT,23792.0,1,0.000028700,0.000028700,0.0000,1,0.005274
Instances/Instances 1/kroD100_07.gt,99,10000.0,86400.0,PTVRP_CONT,23792.0,1,0.000028800,0.000028800,0.0000,1,0.006865
Instances/Instances 1/kroD100_08.gt,99,20000.0,86400.0,PTVRP_CONT,23792.0,1,0.000028700,0.000028700,0.0000,1,0.005583
Instances/Instances 1/kroD100_09.gt,99,50000.0,86400.0,PTVRP_CONT,23792.0,1,0.000028500,0.000028500,0.0000,1,0.006331
Instances/Instances 1/kroD100_10.gt,99,100000.0,86400.0,PTVRP_CONT,23792.0,1,0.000028700,0.000028700,0.0000,1,0.006559
Instances/Instances 1/kroE100_01.gt,99,100.0,86400.0,PTVRP_CONT,86110.0,27,0.000062800,0.000062800,0.0000,1,0.006025
Instances/Instances 1/kroE100_02.gt,99,200.0,86400.0,PTVRP_CONT,53184.0,14,0.000038500,0.000038500,0.0000,1,0.005551
Instances/Instances 1/kroE100_03.gt,99,500.0,86400.0,PTVRP_CONT,33160.0,6,0.000033900,0.000033900,0.0000,1,0.006304
Instances/Instances 1/kroE100_04.gt,99,1000.0,86400.0,PTVRP_CONT,26063.0,3,0.000031000,0.000031000,0.0000,1,0.00566
Instances/Instances 1/kroE100_05.gt,99,2000.0,86400.0,PTVRP_CONT,25287.0,2,0.000030600,0.000030600,0.0000,1,0.006151
Instances/Instances 1/kroE100_06.gt,99,5000.0,86400.0,PTVRP_CONT,24552.0,1,0.000028600,0.000028600,0.0000,1,0.006767
Instances/Instances 1/kroE100_07.gt,99,10000.0,86400.0,PTVRP_CONT,24552.0,1,0.000028900,0.000028900,0.0000,1,0.005819
Instances/Instances 1/kroE100_08.gt,99,20000.0,86400.0,PTVRP_CONT,24552.0,1,0.000028900,0.000028900,0.0000,1,0.005929
Instances/Instances 1/kroE100_09.gt,99,50000.0,86400.0,PTVRP_CONT,24552.0,1,0.000028700,0.000028700,0.0000,1,0.006427
Instances/Instances 1/kroE100_10.gt,99,100000.0,86400.0,PTVRP_CONT,24552.0,1,0.000029300,0.000029300,0.0000,1,0.006639
Instances/Instances 1/kz9976_01.gt,9975,100.0,86400.0,PTVRP_CONT,53922029.0,1712,0.233597407,0.233597407,0.0000,1,0.245663
Instances/Instances 1/kz9976_02.gt,9975,200.0,86400.0,PTVRP_CONT,26996117.0,1048,0.231319307,0.231319307,0.0000,1,0.248869
Instances/Instances 1/kz9976_03.gt,9975,500.0,86400.0,PTVRP_CONT,11392172.0,517,0.231839606,0.231839606,0.0000,1,0.24552
Instances/Instances 1/kz9976_04.gt,9975,1000.0,86400.0,PTVRP_CONT,6041162.0,260,0.234156106,0.234156106,0.0000,1,0.24945
Instances/Instances 1/kz9976_05.gt,9975,2000.0,86400.0,PTVRP_CONT,3572025.0,133,0.239860706,0.239860706,0.0000,1,0.255642
Instances/Instances 1/kz9976_06.gt,9975,5000.0,86400.0,PTVRP_CONT,2020775.0,52,0.232850806,0.232850806,0.0000,1,0.247617
Instances/Instances 1/kz9976_07.gt,9975,10000.0,86400.0,PTVRP_CONT,1523406.0,27,0.234024107,0.234024107,0.0000,1,0.250732
Instances/Instances 1/kz9976_08.gt,9975,20000.0,86400.0,PTVRP_CONT,1339347.0,18,0.235431607,0.235431607,0.0000,1,0.250903
Instances/Instances 1/kz9976_09.gt,9975,50000.0,86400.0,PTVRP_CONT,1338578.0,18,0.234926007,0.234926007,0.0000,1,0.251427
Instances/Instances 1/kz9976_10.gt,9975,100000.0,86400.0,PTVRP_CONT,1338578.0,18,0.232534606,0.232534606,0.0000,1,0.249207
Instances/Instances 1/lin105_01.gt,104,100.0,86400.0,PTVRP_CONT,60512.0,30,0.000044800,0.000044800,0.0000,1,0.007451
Instances/Instances 1/lin105_02.gt,104,200.0,86400.0,PTVRP_CONT,38095.0,15,0.000041600,0.000041600,0.0000,1,0.008755
Instances/Instances 1/lin105_03.gt,104,500.0,86400.0,PTVRP_CONT,21949.0,6,0.000035800,0.000035800,0.0000,1,0.007084
Instances/Instances 1/lin105_04.gt,104,1000.0,86400.0,PTVRP_CONT,18166.0,3,0.000033700,0.000033700,0.0000,1,0.007453
Instances/Instances 1/lin105_05.gt,104,2000.0,86400.0,PTVRP_CONT,17033.0,2,0.000031700,0.000031700,0.0000,1,0.006769
Instances/Instances 1/lin105_06.gt,104,5000.0,86400.0,PTVRP_CONT,17033.0,1,0.000030600,0.000030600,0.0000,1,0.006946
Instances/Instances 1/lin105_07.gt,104,10000.0,86400.0,PTVRP_CONT,17033.0,1,0.000030600,0.000030600,0.0000,1,0.00622
Instances/Instances 1/lin105_08.gt,104,20000.0,86400.0,PTVRP_CONT,17033.0,1,0.000030700,0.000030700,0.0000,1,0.006899
Instances/Instances 1/lin105_09.gt,104,50000.0,86400.0,PTVRP_CONT,17033.0,1,0.000031300,0.000031300,0.0000,1,0.007593
Instances/Instances 1/lin105_10.gt,104,100000.0,86400.0,PTVRP_CONT,17033.0,1,0.000031300,0.000031300,0.0000,1,0.006736
Instances/Instances 1/lin318_01.gt,317,100.0,86400.0,PTVRP_CONT,270492.0,76,0.000301000,0.000301000,0.0000,1,0.006426
Instances/Instances 1/lin318_02.gt,317,200.0,86400.0,PTVRP_CONT,144461.0,42,0.000294900,0.000294900,0.0000,1,0.006587
Instances/Instances 1/lin318_03.gt,317,500.0,86400.0,PTVRP_CONT,82401.0,19,0.000289900,0.000289900,0.0000,1,0.006749
Instances/Instances 1/lin318_04.gt,317,1000.0,86400.0,PTVRP_CONT,60046.0,10,0.000290000,0.000290000,0.0000,1,0.008441
Instances/Instances 1/lin318_05.gt,317,2000.0,86400.0,PTVRP_CONT,51204.0,5,0.000291500,0.000291500,0.0000,1,0.008742
Instances/Instances 1/lin318_06.gt,317,5000.0,86400.0,PTVRP_CONT,46049.0,2,0.000291800,0.000291800,0.0000,1,0.007244
Instances/Instances 1/lin318_07.gt,317,10000.0,86400.0,PTVRP_CONT,46049.0,1,0.000281100,0.000281100,0.0000,1,0.008079
Instances/Instances 1/lin318_08.gt,317,20000.0,86400.0,PTVRP_CONT,46049.0,1,0.000280500,0.000280500,0.0000,1,0.006541
Instances/Instances 1/lin318_09.gt,317,50000.0,86400.0,PTVRP_CONT,46049.0,1,0.000280500,0.000280500,0.0000,1,0.007409
Instances/Instances 1/lin318_10.gt,317,100000.0,86400.0,PTVRP_CONT,46049.0,1,0.000296900,0.000296900,0.0000,1,0.008354
Instances/Instances 1/linhp318_01.gt,317,100.0,86400.0,PTVRP_CONT,281713.0,86,0.000299800,0.000299800,0.0000,1,0.007156
Instances/Instances 1/linhp318_02.gt,317,200.0,86400.0,PTVRP_CONT,153902.0,46,0.000297900,0.000297900,0.0000,1,0.007299
Instances/Instances 1/linhp318_03.gt,317,500.0,86400.0,PTVRP_CONT,84379.0,20,0.000288600,0.000288600,0.0000,1,0.006993
Instances/Instances 1/linhp318_04.gt,317,1000.0,86400.0,PTVRP_CONT,60788.0,10,0.000289300,0.000289300,0.0000,1,0.008267
Instances/Instances 1/linhp318_05.gt,317,2000.0,86400.0,PTVRP_CONT,49996.0,5,0.000307800,0.000307800,0.0000,1,0.007795
Instances/Instances 1/linhp318_06.gt,317,5000.0,86400.0,PTVRP_CONT,46168.0,2,0.000285700,0.000285700,0.0000,1,0.007979
Instances/Instances 1/linhp318_07.gt,317,10000.0,86400.0,PTVRP_CONT,46168.0,1,0.000296200,0.000296200,0.0000,1,0.007162
Instances/Instances 1/linhp318_08.gt,317,20000.0,86400.0,PTVRP_CONT,46168.0,1,0.000280500,0.000280500,0.0000,1,0.00694
Instances/Instances 1/linhp318_09.gt,317,50000.0,86400.0,PTVRP_CONT,46168.0,1,0.000280400,0.000280400,0.0000,1,0.00763
Instances/Instances 1/linhp318_10.gt,317,100000.0,86400.0,PTVRP_CONT,46168.0,1,0.000286400,0.000286400,0.0000,1,0.008069
Instances/Instances 1/lu980_01.gt,979,100.0,86400.0,PTVRP_CONT,136841.0,206,0.002768900,0.002768900,0.0000,1,0.010906
Instances/Instances 1/lu980_02.gt,979,200.0,86400.0,PTVRP_CONT,68580.0,127,0.002757200,0.002757200,0.0000,1,0.011932
Instances/Instances 1/lu980_03.gt,979,500.0,86400.0,PTVRP_CONT,34251.0,54,0.002728200,0.002728200,0.0000,1,0.010628
Instances/Instances 1/lu980_04.gt,979,1000.0,86400.0,PTVRP_CONT,22180.0,27,0.002738500,0.002738500,0.0000,1,0.01033
Instances/Instances 1/lu980_05.gt,979,2000.0,86400.0,PTVRP_CONT,16388.0,15,0.002768700,0.002768700,0.0000,1,0.010268
Instances/Instances 1/lu980_06.gt,979,5000.0,86400.0,PTVRP_CONT,13150.0,6,0.002717200,0.002717200,0.0000,1,0.010474
Instances/Instances 1/lu980_07.gt,979,10000.0,86400.0,PTVRP_CONT,12225.0,3,0.002725300,0.002725300,0.0000,1,0.011809
Instances/Instances 1/lu980_08.gt,979,20000.0,86400.0,PTVRP_CONT,11920.0,2,0.002671500,0.002671500,0.0000,1,0.010387
Instances/Instances 1/lu980_09.gt,979,50000.0,86400.0,PTVRP_CONT,11919.0,1,0.002657900,0.002657900,0.0000,1,0.012328
Instances/Instances 1/lu980_10.gt,979,100000.0,86400.0,PTVRP_CONT,11919.0,1,0.002668300,0.002668300,0.0000,1,0.012871
Instances/Instances 1/mo14185_01.gt,14184,100.0,86400.0,PTVRP_CONT,19646765.0,1992,0.472649813,0.472649813,0.0000,1,0.490364
Instances/Instances 1/mo14185_02.gt,14184,200.0,86400.0,PTVRP_CONT,9961714.0,1434,0.467403313,0.467403313,0.0000,1,0.485699
Instances/Instances 1/mo14185_03.gt,14184,500.0,86400.0,PTVRP_CONT,4148566.0,723,0.472869913,0.472869913,0.0000,1,0.490124
Instances/Instances 1/mo14185_04.gt,14184,1000.0,86400.0,PTVRP_CONT,2271048.0,372,0.473834512,0.473834512,0.0000,1,0.492422
Instances/Instances 1/mo14185_05.gt,14184,2000.0,86400.0,PTVRP_CONT,1342638.0,189,0.475392612,0.475392612,0.0000,1,0.496665
Instances/Instances 1/mo14185_06.gt,14184,5000.0,86400.0,PTVRP_CONT,784414.0,75,0.481296005,0.481296005,0.0000,1,0.498258
Instances/Instances 1/mo14185_07.gt,14184,10000.0,86400.0,PTVRP_CONT,603241.0,40,0.477022504,0.477022504,0.0000,1,0.491418
Instances/Instances 1/mo14185_08.gt,14184,20000.0,86400.0,PTVRP_CONT,514688.0,20,0.489338005,0.489338005,0.0000,1,0.508712
Instances/Instances 1/mo14185_09.gt,14184,50000.0,86400.0,PTVRP_CONT,463398.0,9,0.491048305,0.491048305,0.0000,1,0.509091
Instances/Instances 1/mo14185_10.gt,14184,100000.0,86400.0,PTVRP_CONT,455029.0,7,0.498723404,0.498723404,0.0000,1,0.517641
Instances/Instances 1/mu1979_01.gt,1978,100.0,86400.0,PTVRP_CONT,2177670.0,311,0.009675400,0.009675400,0.0000,1,0.017375
Instances/Instances 1/mu1979_02.gt,1978,200.0,86400.0,PTVRP_CONT,1127695.0,231,0.009641900,0.009641900,0.0000,1,0.018572
Instances/Instances 1/mu1979_03.gt,1978,500.0,86400.0,PTVRP_CONT,503808.0,107,0.009954600,0.009954600,0.0000,1,0.018404
Instances/Instances 1/mu1979_04.gt,1978,1000.0,86400.0,PTVRP_CONT,281013.0,52,0.009777500,0.009777500,0.0000,1,0.017924
Instances/Instances 1/mu1979_05.gt,1978,2000.0,86400.0,PTVRP_CONT,185137.0,27,0.009975300,0.009975300,0.0000,1,0.018419
Instances/Instances 1/mu1979_06.gt,1978,5000.0,86400.0,PTVRP_CONT,125279.0,12,0.010200200,0.010200200,0.0000,1,0.018431
Instances/Instances 1/mu1979_07.gt,1978,10000.0,86400.0,PTVRP_CONT,109386.0,6,0.010475601,0.010475601,0.0000,1,0.020259
Instances/Instances 1/mu1979_08.gt,1978,20000.0,86400.0,PTVRP_CONT,101983.0,4,0.010629800,0.010629800,0.0000,1,0.019877
Instances/Instances 1/mu1979_09.gt,1978,50000.0,86400.0,PTVRP_CONT,101151.0,2,0.011059600,0.011059600,0.0000,1,0.049044
Instances/Instances 1/mu1979_10.gt,1978,100000.0,86400.0,PTVRP_CONT,101151.0,2,0.010767100,0.010767100,0.0000,1,0.018575
Instances/Instances 1/nrw1379_01.gt,1378,100.0,86400.0,PTVRP_CONT,626327.0,300,0.004888700,0.004888700,0.0000,1,0.012406
Instances/Instances 1/nrw1379_02.gt,1378,200.0,86400.0,PTVRP_CONT,331275.0,184,0.004834200,0.004834200,0.0000,1,0.011825
Instances/Instances 1/nrw1379_03.gt,1378,500.0,86400.0,PTVRP_CONT,165379.0,75,0.004899400,0.004899400,0.0000,1,0.012062
Instances/Instances 1/nrw1379_04.gt,1378,1000.0,86400.0,PTVRP_CONT,108128.0,39,0.004863700,0.004863700,0.0000,1,0.011394
Instances/Instances 1/nrw1379_05.gt,1378,2000.0,86400.0,PTVRP_CONT,80183.0,20,0.004915400,0.004915400,0.0000,1,0.01255
Instances/Instances 1/nrw1379_06.gt,1378,5000.0,86400.0,PTVRP_CONT,64536.0,9,0.005205400,0.005205400,0.0000,1,0.011948
Instances/Instances 1/nrw1379_07.gt,1378,10000.0,86400.0,PTVRP_CONT,60155.0,4,0.005362100,0.005362100,0.0000,1,0.014634
Instances/Instances 1/nrw1379_08.gt,1378,20000.0,86400.0,PTVRP_CONT,59232.0,2,0.005436000,0.005436000,0.0000,1,0.013482
Instances/Instances 1/nrw1379_09.gt,1378,50000.0,86400.0,PTVRP_CONT,58840.0,1,0.005309500,0.005309500,0.0000,1,0.013468
Instances/Instances 1/nrw1379_10.gt,1378,100000.0,86400.0,PTVRP_CONT,58840.0,1,0.005225600,0.005225600,0.0000,1,0.013141
Instances/Instances 1/nu3496_01.gt,3495,100.0,86400.0,PTVRP_CONT,2096506.0,618,0.029463700,0.029463700,0.0000,1,0.039906
Instances/Instances 1/nu3496_02.gt,3495,200.0,86400.0,PTVRP_CONT,1083302.0,412,0.029463500,0.029463500,0.0000,1,0.040968
Instances/Instances 1/nu3496_03.gt,3495,500.0,86400.0,PTVRP_CONT,477097.0,185,0.029645801,0.029645801,0.0000,1,0.04047
Instances/Instances 1/nu3496_04.gt,3495,1000.0,86400.0,PTVRP_CONT,283052.0,94,0.029639200,0.029639200,0.0000,1,0.040791
Instances/Instances 1/nu3496_05.gt,3495,2000.0,86400.0,PTVRP_CONT,187401.0,48,0.029838900,0.029838900,0.0000,1,0.040333
Instances/Instances 1/nu3496_06.gt,3495,5000.0,86400.0,PTVRP_CONT,127127.0,20,0.030352300,0.030352300,0.0000,1,0.04113
Instances/Instances 1/nu3496_07.gt,3495,10000.0,86400.0,PTVRP_CONT,110055.0,11,0.031748200,0.031748200,0.0000,1,0.043649
Instances/Instances 1/nu3496_08.gt,3495,20000.0,86400.0,PTVRP_CONT,100794.0,6,0.031974001,0.031974001,0.0000,1,0.043495
Instances/Instances 1/nu3496_09.gt,3495,50000.0,86400.0,PTVRP_CONT,97414.0,2,0.032648400,0.032648400,0.0000,1,0.044009
Instances/Instances 1/nu3496_10.gt,3495,100000.0,86400.0,PTVRP_CONT,97408.0,2,0.033595400,0.033595400,0.0000,1,0.044771
Instances/Instances 1/p654_01.gt,653,100.0,86400.0,PTVRP_CONT,894357.0,92,0.001149300,0.001149300,0.0000,1,0.010822
Instances/Instances 1/p654_02.gt,653,200.0,86400.0,PTVRP_CONT,444127.0,71,0.001202700,0.001202700,0.0000,1,0.008238
Instances/Instances 1/p654_03.gt,653,500.0,86400.0,PTVRP_CONT,207237.0,33,0.001169400,0.001169400,0.0000,1,0.007901
Instances/Instances 1/p654_04.gt,653,1000.0,86400.0,PTVRP_CONT,116082.0,18,0.001182700,0.001182700,0.0000,1,0.007578
Instances/Instances 1/p654_05.gt,653,2000.0,86400.0,PTVRP_CONT,74787.0,9,0.001183500,0.001183500,0.0000,1,0.00833
Instances/Instances 1/p654_06.gt,653,5000.0,86400.0,PTVRP_CONT,47469.0,4,0.001205100,0.001205100,0.0000,1,0.009125
Instances/Instances 1/p654_07.gt,653,10000.0,86400.0,PTVRP_CONT,40143.0,2,0.001230600,0.001230600,0.0000,1,0.009022
Instances/Instances 1/p654_08.gt,653,20000.0,86400.0,PTVRP_CONT,39899.0,1,0.001184000,0.001184000,0.0000,1,0.008805
Instances/Instances 1/p654_09.gt,653,50000.0,86400.0,PTVRP_CONT,39899.0,1,0.001184400,0.001184400,0.0000,1,0.008888
Instances/Instances 1/p654_10.gt,653,100000.0,86400.0,PTVRP_CONT,39899.0,1,0.001184100,0.001184100,0.0000,1,0.00784
Instances/Instances 1/pcb1173_01.gt,1172,100.0,86400.0,PTVRP_CONT,614012.0,264,0.003512600,0.003512600,0.0000,1,0.01061
Instances/Instances 1/pcb1173_02.gt,1172,200.0,86400.0,PTVRP_CONT,329516.0,155,0.003578001,0.003578001,0.0000,1,0.010728
Instances/Instances 1/pcb1173_03.gt,1172,500.0,86400.0,PTVRP_CONT,160266.0,64,0.003522200,0.003522200,0.0000,1,0.011624
Instances/Instances 1/pcb1173_04.gt,1172,1000.0,86400.0,PTVRP_CONT,104941.0,32,0.003561000,0.003561000,0.0000,1,0.014463
Instances/Instances 1/pcb1173_05.gt,1172,2000.0,86400.0,PTVRP_CONT,78742.0,18,0.003573400,0.003573400,0.0000,1,0.013473
Instances/Instances 1/pcb1173_06.gt,1172,5000.0,86400.0,PTVRP_CONT,64331.0,7,0.003718100,0.003718100,0.0000,1,0.012061
Instances/Instances 1/pcb1173_07.gt,1172,10000.0,86400.0,PTVRP_CONT,61295.0,4,0.003801900,0.003801900,0.0000,1,0.013303
Instances/Instances 1/pcb1173_08.gt,1172,20000.0,86400.0,PTVRP_CONT,59749.0,2,0.003808400,0.003808400,0.0000,1,0.013193
Instances/Instances 1/pcb1173_09.gt,1172,50000.0,86400.0,PTVRP_CONT,59707.0,1,0.003815100,0.003815100,0.0000,1,0.01246
Instances/Instances 1/pcb1173_10.gt,1172,100000.0,86400.0,PTVRP_CONT,59707.0,1,0.003815601,0.003815601,0.0000,1,0.011406
Instances/Instances 1/pcb3038_01.gt,3037,100.0,86400.0,PTVRP_CONT,2291713.0,573,0.022073700,0.022073700,0.0000,1,0.033248
Instances/Instances 1/pcb3038_02.gt,3037,200.0,86400.0,PTVRP_CONT,1201573.0,381,0.022155600,0.022155600,0.0000,1,0.034055
Instances/Instances 1/pcb3038_03.gt,3037,500.0,86400.0,PTVRP_CONT,544419.0,161,0.022230800,0.022230800,0.0000,1,0.031362
Instances/Instances 1/pcb3038_04.gt,3037,1000.0,86400.0,PTVRP_CONT,333787.0,82,0.022176400,0.022176400,0.0000,1,0.03283
Instances/Instances 1/pcb3038_05.gt,3037,2000.0,86400.0,PTVRP_CONT,230461.0,42,0.022618800,0.022618800,0.0000,1,0.03463
Instances/Instances 1/pcb3038_06.gt,3037,5000.0,86400.0,PTVRP_CONT,171682.0,18,0.023310000,0.023310000,0.0000,1,0.034933
Instances/Instances 1/pcb3038_07.gt,3037,10000.0,86400.0,PTVRP_CONT,152925.0,9,0.023349001,0.023349001,0.0000,1,0.034114
Instances/Instances 1/pcb3038_08.gt,3037,20000.0,86400.0,PTVRP_CONT,144169.0,5,0.023514800,0.023514800,0.0000,1,0.033852
Instances/Instances 1/pcb3038_09.gt,3037,50000.0,86400.0,PTVRP_CONT,142509.0,3,0.025095200,0.025095200,0.0000,1,0.035738
Instances/Instances 1/pcb3038_10.gt,3037,100000.0,86400.0,PTVRP_CONT,142509.0,3,0.025012801,0.025012801,0.0000,1,0.035635
Instances/Instances 1/pcb442_01.gt,441,100.0,86400.0,PTVRP_CONT,343207.0,112,0.000582000,0.000582000,0.0000,1,0.008937
Instances/Instances 1/pcb442_02.gt,441,200.0,86400.0,PTVRP_CONT,195366.0,59,0.000551500,0.000551500,0.0000,1,0.009071
Instances/Instances 1/pcb442_03.gt,441,500.0,86400.0,PTVRP_CONT,103872.0,25,0.000532300,0.000532300,0.0000,1,0.009574
Instances/Instances 1/pcb442_04.gt,441,1000.0,86400.0,PTVRP_CONT,76065.0,12,0.000536000,0.000536000,0.0000,1,0.007736
Instances/Instances 1/pcb442_05.gt,441,2000.0,86400.0,PTVRP_CONT,62444.0,7,0.000552700,0.000552700,0.0000,1,0.046672
Instances/Instances 1/pcb442_06.gt,441,5000.0,86400.0,PTVRP_CONT,56982.0,3,0.000552700,0.000552700,0.0000,1,0.011186
Instances/Instances 1/pcb442_07.gt,441,10000.0,86400.0,PTVRP_CONT,55551.0,2,0.000560600,0.000560600,0.0000,1,0.006334
Instances/Instances 1/pcb442_08.gt,441,20000.0,86400.0,PTVRP_CONT,55035.0,1,0.000541600,0.000541600,0.0000,1,0.008675
Instances/Instances 1/pcb442_09.gt,441,50000.0,86400.0,PTVRP_CONT,55035.0,1,0.000545400,0.000545400,0.0000,1,0.010161
Instances/Instances 1/pcb442_10.gt,441,100000.0,86400.0,PTVRP_CONT,55035.0,1,0.000542300,0.000542300,0.0000,1,0.00964
Instances/Instances 1/pm8079_01.gt,8078,100.0,86400.0,PTVRP_CONT,4492596.0,1210,0.153748301,0.153748301,0.0000,1,0.165804
Instances/Instances 1/pm8079_02.gt,8078,200.0,86400.0,PTVRP_CONT,2293687.0,830,0.166512301,0.166512301,0.0000,1,0.181356
Instances/Instances 1/pm8079_03.gt,8078,500.0,86400.0,PTVRP_CONT,959042.0,417,0.155832502,0.155832502,0.0000,1,0.169928
Instances/Instances 1/pm8079_04.gt,8078,1000.0,86400.0,PTVRP_CONT,531809.0,212,0.157829501,0.157829501,0.0000,1,0.173362
Instances/Instances 1/pm8079_05.gt,8078,2000.0,86400.0,PTVRP_CONT,318227.0,107,0.158389302,0.158389302,0.0000,1,0.171641
Instances/Instances 1/pm8079_06.gt,8078,5000.0,86400.0,PTVRP_CONT,192355.0,45,0.165031702,0.165031702,0.0000,1,0.176376
Instances/Instances 1/pm8079_07.gt,8078,10000.0,86400.0,PTVRP_CONT,151902.0,22,0.162156001,0.162156001,0.0000,1,0.176136
Instances/Instances 1/pm8079_08.gt,8078,20000.0,86400.0,PTVRP_CONT,132448.0,12,0.167706002,0.167706002,0.0000,1,0.181952
Instances/Instances 1/pm8079_09.gt,8078,50000.0,86400.0,PTVRP_CONT,119944.0,5,0.168540502,0.168540502,0.0000,1,0.181933
Instances/Instances 1/pm8079_10.gt,8078,100000.0,86400.0,PTVRP_CONT,116736.0,3,0.172437501,0.172437501,0.0000,1,0.187483
Instances/Instances 1/pr1002_01.gt,1001,100.0,86400.0,PTVRP_CONT,2942522.0,220,0.002407100,0.002407100,0.0000,1,0.012158
Instances/Instances 1/pr1002_02.gt,1001,200.0,86400.0,PTVRP_CONT,1484090.0,130,0.002443100,0.002443100,0.0000,1,0.011585
Instances/Instances 1/pr1002_03.gt,1001,500.0,86400.0,PTVRP_CONT,747933.0,57,0.002440300,0.002440300,0.0000,1,0.010581
Instances/Instances 1/pr1002_04.gt,1001,1000.0,86400.0,PTVRP_CONT,482853.0,28,0.002439100,0.002439100,0.0000,1,0.010347
Instances/Instances 1/pr1002_05.gt,1001,2000.0,86400.0,PTVRP_CONT,364862.0,14,0.002472000,0.002472000,0.0000,1,0.010465
Instances/Instances 1/pr1002_06.gt,1001,5000.0,86400.0,PTVRP_CONT,296228.0,6,0.002481800,0.002481800,0.0000,1,0.010491
Instances/Instances 1/pr1002_07.gt,1001,10000.0,86400.0,PTVRP_CONT,283439.0,4,0.002573700,0.002573700,0.0000,1,0.011572
Instances/Instances 1/pr1002_08.gt,1001,20000.0,86400.0,PTVRP_CONT,283439.0,4,0.002556200,0.002556200,0.0000,1,0.01054
Instances/Instances 1/pr1002_09.gt,1001,50000.0,86400.0,PTVRP_CONT,283439.0,4,0.002599600,0.002599600,0.0000,1,0.011607
Instances/Instances 1/pr1002_10.gt,1001,100000.0,86400.0,PTVRP_CONT,283439.0,4,0.002581500,0.002581500,0.0000,1,0.010439
Instances/Instances 1/pr107_01.gt,106,100.0,86400.0,PTVRP_CONT,315817.0,29,0.000039900,0.000039900,0.0000,1,0.007969
Instances/Instances 1/pr107_02.gt,106,200.0,86400.0,PTVRP_CONT,176802.0,16,0.000039400,0.000039400,0.0000,1,0.006124
Instances/Instances 1/pr107_03.gt,106,500.0,86400.0,PTVRP_CONT,88082.0,6,0.000038000,0.000038000,0.0000,1,0.007334
Instances/Instances 1/pr107_04.gt,106,1000.0,86400.0,PTVRP_CONT,64305.0,3,0.000036700,0.000036700,0.0000,1,0.007824
Instances/Instances 1/pr107_05.gt,106,2000.0,86400.0,PTVRP_CONT,52505.0,2,0.000036100,0.000036100,0.0000,1,0.007013
Instances/Instances 1/pr107_06.gt,106,5000.0,86400.0,PTVRP_CONT,50502.0,1,0.000032500,0.000032500,0.0000,1,0.006289
