instance,n,Q,horizon,solver,cost,templates,solve_seconds,wall_seconds
Instances/Instances 1/ch150_04.gt,149,100.0,86400.0,PTVRP_LAYERED_SAFE,27859.0,42,0.000097900,0.006411
Instances/Instances 1/ch150_05.gt,149,100.0,86400.0,PTVRP_LAYERED_SAFE,27906.0,43,0.000101400,0.007002
Instances/Instances 1/ch150_06.gt,149,100.0,86400.0,PTVRP_LAYERED_SAFE,26908.0,39,0.000098000,0.006303
Instances/Instances 1/ch150_07.gt,149,100.0,86400.0,PTVRP_LAYERED_SAFE,27804.0,43,0.000100000,0.004872
Instances/Instances 1/ch150_08.gt,149,100.0,86400.0,PTVRP_LAYERED_SAFE,28592.0,37,0.000100400,0.006342
Instances/Instances 1/ch150_09.gt,149,100.0,86400.0,PTVRP_LAYERED_SAFE,27636.0,40,0.000099700,0.005126
Instances/Instances 1/ch150_10.gt,149,100.0,86400.0,PTVRP_LAYERED_SAFE,27526.0,39,0.000098700,0.005502
Instances/Instances 1/ch71009_01.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,314697654.0,10228,0.038829900,0.089483
Instances/Instances 1/ch71009_02.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,315588574.0,10256,0.038459200,0.097405
Instances/Instances 1/ch71009_03.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,314780250.0,10214,0.038618900,0.099133
Instances/Instances 1/ch71009_04.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,315639950.0,10125,0.038564300,0.093234
Instances/Instances 1/ch71009_05.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,314888615.0,10301,0.039066100,0.109324
Instances/Instances 1/ch71009_06.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,315300472.0,10275,0.039347400,0.101039
Instances/Instances 1/ch71009_07.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,314970528.0,10304,0.038442800,0.093387
Instances/Instances 1/ch71009_08.gt,71008,100.0,86400.0,PTVRP_LAYERED_SAFE,315323807.0,10275,0.038526500,0.100701
