instance,n,Q,horizon,solver,cost,templates,solve_seconds,wall_seconds
Instances/Instances 1/d15112_07.gt,15111,100.0,86400.0,PTVRP,53932504.0,2431,0.003707603,0.024092
Instances/Instances 1/d15112_08.gt,15111,100.0,86400.0,PTVRP,53980038.0,2398,0.003757104,0.022503
Instances/Instances 1/d15112_09.gt,15111,100.0,86400.0,PTVRP,54274313.0,2419,0.003725504,0.019992
Instances/Instances 1/d15112_10.gt,15111,100.0,86400.0,PTVRP,53524620.0,2463,0.003762504,0.01785
Instances/Instances 1/d1655_01.gt,1654,100.0,86400.0,PTVRP,920931.0,323,0.001209401,0.009128
Instances/Instances 1/d1655_02.gt,1654,100.0,86400.0,PTVRP,952252.0,335,0.001168801,0.008772
Instances/Instances 1/d1655_03.gt,1654,100.0,86400.0,PTVRP,916468.0,329,0.001255801,0.010616
Instances/Instances 1/d1655_04.gt,1654,100.0,86400.0,PTVRP,925568.0,300,0.001181201,0.008308
Instances/Instances 1/d1655_05.gt,1654,100.0,86400.0,PTVRP,925252.0,320,0.001180001,0.008258
Instances/Instances 1/d1655_06.gt,1654,100.0,86400.0,PTVRP,927721.0,345,0.001180901,0.007254
Instances/Instances 1/d1655_07.gt,1654,100.0,86400.0,PTVRP,941813.0,318,0.001180701,0.007613
Instances/Instances 1/d1655_08.gt,1654,100.0,86400.0,PTVRP,943382.0,326,0.001164601,0.00796
Instances/Instances 1/d1655_09.gt,1654,100.0,86400.0,PTVRP,950915.0,328,0.001191301,0.009194
Instances/Instances 1/d1655_10.gt,1654,100.0,86400.0,PTVRP,951356.0,324,0.001175001,0.009408
Instances/Instances 1/d18512_01.gt,18511,100.0,86400.0,PTVRP,24130075.0,2865,0.009835609,0.027078
Instances/Instances 1/d18512_02.gt,18511,100.0,86400.0,PTVRP,23849978.0,2831,0.009900209,0.032268
Instances/Instances 1/d18512_03.gt,18511,100.0,86400.0,PTVRP,24156640.0,2808,0.009847709,0.032634
Instances/Instances 1/d18512_04.gt,18511,100.0,86400.0,PTVRP,24042189.0,2869,0.009859409,0.032818
Instances/Instances 1/d18512_05.gt,18511,100.0,86400.0,PTVRP,24062963.0,2846,0.009818609,0.033164
Instances/Instances 1/d18512_06.gt,18511,100.0,86400.0,PTVRP,24093922.0,2834,0.009786709,0.036153
Instances/Instances 1/d18512_07.gt,18511,100.0,86400.0,PTVRP,23909625.0,2781,0.009868009,0.03137
Instances/Instances 1/d18512_08.gt,18511,100.0,86400.0,PTVRP,24112175.0,2865,0.009844709,0.032475
Instances/Instances 1/d18512_09.gt,18511,100.0,86400.0,PTVRP,24267469.0,2864,0.009769609,0.03458
Instances/Instances 1/d18512_10.gt,18511,100.0,86400.0,PTVRP,24252644.0,2834,0.009834409,0.030874
Instances/Instances 1/d198_01.gt,197,100.0,86400.0,PTVRP,87758.0,48,0.000099201,0.008386
Instances/Instances 1/d198_02.gt,197,100.0,86400.0,PTVRP,92888.0,49,0.000091800,0.007377
Instances/Instances 1/d198_03.gt,197,100.0,86400.0,PTVRP,91745.0,51,0.000096200,0.005992
Instances/Instances 1/d198_04.gt,197,100.0,86400.0,PTVRP,90414.0,49,0.000100000,0.006868
Instances/Instances 1/d198_05.gt,197,100.0,86400.0,PTVRP,92596.0,51,0.000096400,0.007583
Instances/Instances 1/d198_06.gt,197,100.0,86400.0,PTVRP,87760.0,49,0.000096400,0.00672
Instances/Instances 1/d198_07.gt,197,100.0,86400.0,PTVRP,88168.0,45,0.000093500,0.007321
Instances/Instances 1/d198_08.gt,197,100.0,86400.0,PTVRP,91763.0,48,0.000097200,0.007609
Instances/Instances 1/d198_09.gt,197,100.0,86400.0,PTVRP,89474.0,48,0.000096200,0.006995
Instances/Instances 1/d198_10.gt,197,100.0,86400.0,PTVRP,92588.0,50,0.000096600,0.005292
Instances/Instances 1/d2103_01.gt,2102,100.0,86400.0,PTVRP,1406040.0,385,0.001411501,0.007662
Instances/Instances 1/d2103_02.gt,2102,100.0,86400.0,PTVRP,1386768.0,409,0.001421301,0.008425
Instances/Instances 1/d2103_03.gt,2102,100.0,86400.0,PTVRP,1414941.0,401,0.001428801,0.007999
Instances/Instances 1/d2103_04.gt,2102,100.0,86400.0,PTVRP,1380591.0,392,0.001454101,0.008376
Instances/Instances 1/d2103_05.gt,2102,100.0,86400.0,PTVRP,1383278.0,391,0.001411601,0.008278
Instances/Instances 1/d2103_06.gt,2102,100.0,86400.0,PTVRP,1380479.0,419,0.001418802,0.008677
Instances/Instances 1/d2103_07.gt,2102,100.0,86400.0,PTVRP,1400531.0,394,0.001417701,0.007512
Instances/Instances 1/d2103_08.gt,2102,100.0,86400.0,PTVRP,1404670.0,403,0.001405001,0.008517
Instances/Instances 1/d2103_09.gt,2102,100.0,86400.0,PTVRP,1377844.0,373,0.001423102,0.008963
Instances/Instances 1/d2103_10.gt,2102,100.0,86400.0,PTVRP,1392606.0,397,0.001397702,0.008881
Instances/Instances 1/d493_01.gt,492,100.0,86400.0,PTVRP,218874.0,121,0.000311200,0.005911
Instances/Instances 1/d493_02.gt,492,100.0,86400.0,PTVRP,208744.0,106,0.000323100,0.006953
Instances/Instances 1/d493_03.gt,492,100.0,86400.0,PTVRP,219972.0,117,0.000301300,0.005594
Instances/Instances 1/d493_04.gt,492,100.0,86400.0,PTVRP,215511.0,122,0.000298700,0.006364
Instances/Instances 1/d493_05.gt,492,100.0,86400.0,PTVRP,218509.0,124,0.000294901,0.005524
Instances/Instances 1/d493_06.gt,492,100.0,86400.0,PTVRP,221693.0,125,0.000294900,0.006157
Instances/Instances 1/d493_07.gt,492,100.0,86400.0,PTVRP,228900.0,123,0.000322801,0.006336
Instances/Instances 1/d493_08.gt,492,100.0,86400.0,PTVRP,206707.0,118,0.000321600,0.006259
Instances/Instances 1/d493_09.gt,492,100.0,86400.0,PTVRP,220231.0,118,0.000295801,0.007078
Instances/Instances 1/d493_10.gt,492,100.0,86400.0,PTVRP,214301.0,120,0.000294401,0.005742
Instances/Instances 1/d657_01.gt,656,100.0,86400.0,PTVRP,374201.0,152,0.000349500,0.006186
Instances/Instances 1/d657_02.gt,656,100.0,86400.0,PTVRP,383863.0,150,0.000349500,0.007681
Instances/Instances 1/d657_03.gt,656,100.0,86400.0,PTVRP,386558.0,157,0.000349500,0.007075
Instances/Instances 1/d657_04.gt,656,100.0,86400.0,PTVRP,393602.0,150,0.000345900,0.006039
Instances/Instances 1/d657_05.gt,656,100.0,86400.0,PTVRP,401000.0,160,0.000344200,0.006803
Instances/Instances 1/d657_06.gt,656,100.0,86400.0,PTVRP,375869.0,148,0.000374700,0.00741
Instances/Instances 1/d657_07.gt,656,100.0,86400.0,PTVRP,385403.0,148,0.000350300,0.007901
Instances/Instances 1/d657_08.gt,656,100.0,86400.0,PTVRP,397639.0,147,0.000344400,0.007159
Instances/Instances 1/d657_09.gt,656,100.0,86400.0,PTVRP,389290.0,154,0.000348100,0.007988
Instances/Instances 1/d657_10.gt,656,100.0,86400.0,PTVRP,388538.0,158,0.000352000,0.007233
Instances/Instances 1/dj38_01.gt,37,100.0,86400.0,PTVRP,17501.0,12,0.000007900,0.007303
Instances/Instances 1/dj38_02.gt,37,100.0,86400.0,PTVRP,18089.0,12,0.000007700,0.005298
Instances/Instances 1/dj38_03.gt,37,100.0,86400.0,PTVRP,16366.0,13,0.000008000,0.005197
Instances/Instances 1/dj38_04.gt,37,100.0,86400.0,PTVRP,15411.0,11,0.000007900,0.005341
Instances/Instances 1/dj38_05.gt,37,100.0,86400.0,PTVRP,15963.0,12,0.000007200,0.005389
Instances/Instances 1/dj38_06.gt,37,100.0,86400.0,PTVRP,15404.0,10,0.000007500,0.006527
