instance,n,Q,horizon,solver,cost,templates,solve_seconds,solve_seconds_min,solve_seconds_spread,repeats,wall_seconds
Instances/Instances 1/nu3496_02.gt,3495,200.0,86400.0,PTVRP_LAYERED_CONT,1083302.0,412,0.029204509,0.029204509,0.0000,1,0.037461
Instances/Instances 1/nu3496_03.gt,3495,500.0,86400.0,PTVRP_LAYERED_CONT,477097.0,185,0.011846304,0.011846304,0.0000,1,0.020319
Instances/Instances 1/nu3496_04.gt,3495,1000.0,86400.0,PTVRP_LAYERED_CONT,283052.0,94,0.006009002,0.006009002,0.0000,1,0.01582
Instances/Instances 1/nu3496_05.gt,3495,2000.0,86400.0,PTVRP_LAYERED_CONT,187401.0,48,0.003115201,0.003115201,0.0000,1,0.012356
Instances/Instances 1/nu3496_06.gt,3495,5000.0,86400.0,PTVRP_LAYERED_CONT,127127.0,20,0.001356200,0.001356200,0.0000,1,0.011008
Instances/Instances 1/nu3496_07.gt,3495,10000.0,86400.0,PTVRP_LAYERED_CONT,110055.0,11,0.000785500,0.000785500,0.0000,1,0.009346
Instances/Instances 1/nu3496_08.gt,3495,20000.0,86400.0,PTVRP_LAYERED_CONT,100794.0,6,0.000406900,0.000406900,0.0000,1,0.008611
Instances/Instances 1/nu3496_09.gt,3495,50000.0,86400.0,PTVRP_LAYERED_CONT,97414.0,2,0.000230800,0.000230800,0.0000,1,0.008858
Instances/Instances 1/nu3496_10.gt,3495,100000.0,86400.0,PTVRP_LAYERED_CONT,97408.0,2,0.000153200,0.000153200,0.0000,1,0.008166
Instances/Instances 1/p654_01.gt,653,100.0,86400.0,PTVRP_LAYERED_CONT,894357.0,92,0.002075101,0.002075101,0.0000,1,0.009521
Instances/Instances 1/p654_02.gt,653,200.0,86400.0,PTVRP_LAYERED_CONT,444127.0,71,0.001092601,0.001092601,0.0000,1,0.008745
Instances/Instances 1/p654_03.gt,653,500.0,86400.0,PTVRP_LAYERED_CONT,207237.0,33,0.000473000,0.000473000,0.0000,1,0.008204
Instances/Instances 1/p654_04.gt,653,1000.0,86400.0,PTVRP_LAYERED_CONT,116082.0,18,0.000238300,0.000238300,0.0000,1,0.007617
Instances/Instances 1/p654_05.gt,653,2000.0,86400.0,PTVRP_LAYERED_CONT,74787.0,9,0.000125300,0.000125300,0.0000,1,0.007639
Instances/Instances 1/p654_06.gt,653,5000.0,86400.0,PTVRP_LAYERED_CONT,47469.0,4,0.000055200,0.000055200,0.0000,1,0.006761
Instances/Instances 1/p654_07.gt,653,10000.0,86400.0,PTVRP_LAYERED_CONT,40143.0,2,0.000031300,0.000031300,0.0000,1,0.005958
Instances/Instances 1/p654_08.gt,653,20000.0,86400.0,PTVRP_LAYERED_CONT,39899.0,1,0.000019700,0.000019700,0.0000,1,0.006995
Instances/Instances 1/p654_09.gt,653,50000.0,86400.0,PTVRP_LAYERED_CONT,39899.0,1,0.000019900,0.000019900,0.0000,1,0.006311
Instances/Instances 1/p654_10.gt,653,100000.0,86400.0,PTVRP_LAYERED_CONT,39899.0,1,0.000019900,0.000019900,0.0000,1,0.00633
Instances/Instances 1/pcb1173_01.gt,1172,100.0,86400.0,PTVRP_LAYERED_CONT,614012.0,264,0.005462502,0.005462502,0.0000,1,0.01285
Instances/Instances 1/pcb1173_02.gt,1172,200.0,86400.0,PTVRP_LAYERED_CONT,329516.0,155,0.002891801,0.002891801,0.0000,1,0.011452
Instances/Instances 1/pcb1173_03.gt,1172,500.0,86400.0,PTVRP_LAYERED_CONT,160266.0,64,0.001173201,0.001173201,0.0000,1,0.008885
Instances/Instances 1/pcb1173_04.gt,1172,1000.0,86400.0,PTVRP_LAYERED_CONT,104941.0,32,0.000618101,0.000618101,0.0000,1,0.008237
Instances/Instances 1/pcb1173_05.gt,1172,2000.0,86400.0,PTVRP_LAYERED_CONT,78742.0,18,0.000376200,0.000376200,0.0000,1,0.006168
Instances/Instances 1/pcb1173_06.gt,1172,5000.0,86400.0,PTVRP_LAYERED_CONT,64331.0,7,0.000154600,0.000154600,0.0000,1,0.006041
Instances/Instances 1/pcb1173_07.gt,1172,10000.0,86400.0,PTVRP_LAYERED_CONT,61295.0,4,0.000082500,0.000082500,0.0000,1,0.006523
Instances/Instances 1/pcb1173_08.gt,1172,20000.0,86400.0,PTVRP_LAYERED_CONT,59749.0,2,0.000051900,0.000051900,0.0000,1,0.005867
Instances/Instances 1/pcb1173_09.gt,1172,50000.0,86400.0,PTVRP_LAYERED_CONT,59707.0,1,0.000033900,0.000033900,0.0000,1,0.006613
Instances/Instances 1/pcb1173_10.gt,1172,100000.0,86400.0,PTVRP_LAYERED_CONT,59707.0,1,0.000034500,0.000034500,0.0000,1,0.005594
Instances/Instances 1/pcb3038_01.gt,3037,100.0,86400.0,PTVRP_LAYERED_CONT,2291713.0,574,0.039318212,0.039318212,0.0000,1,0.04782
Instances/Instances 1/pcb3038_02.gt,3037,200.0,86400.0,PTVRP_LAYERED_CONT,1201573.0,382,0.018559306,0.018559306,0.0000,1,0.030131
Instances/Instances 1/pcb3038_03.gt,3037,500.0,86400.0,PTVRP_LAYERED_CONT,544419.0,162,0.007571803,0.007571803,0.0000,1,0.020411
Instances/Instances 1/pcb3038_04.gt,3037,1000.0,86400.0,PTVRP_LAYERED_CONT,333787.0,82,0.003992702,0.003992702,0.0000,1,0.015458
Instances/Instances 1/pcb3038_05.gt,3037,2000.0,86400.0,PTVRP_LAYERED_CONT,230461.0,42,0.002102600,0.002102600,0.0000,1,0.014251
Instances/Instances 1/pcb3038_06.gt,3037,5000.0,86400.0,PTVRP_LAYERED_CONT,171682.0,18,0.000979900,0.000979900,0.0000,1,0.013168
Instances/Instances 1/pcb3038_07.gt,3037,10000.0,86400.0,PTVRP_LAYERED_CONT,152925.0,10,0.000573000,0.000573000,0.0000,1,0.011545
Instances/Instances 1/pcb3038_08.gt,3037,20000.0,86400.0,PTVRP_LAYERED_CONT,144169.0,5,0.000302000,0.000302000,0.0000,1,0.010935
Instances/Instances 1/pcb3038_09.gt,3037,50000.0,86400.0,PTVRP_LAYERED_CONT,142509.0,3,0.000176000,0.000176000,0.0000,1,0.011911
Instances/Instances 1/pcb3038_10.gt,3037,100000.0,86400.0,PTVRP_LAYERED_CONT,142509.0,3,0.000127400,0.000127400,0.0000,1,0.010699
Instances/Instances 1/pcb442_01.gt,441,100.0,86400.0,PTVRP_LAYERED_CONT,343207.0,112,0.000787400,0.000787400,0.0000,1,0.00667
Instances/Instances 1/pcb442_02.gt,441,200.0,86400.0,PTVRP_LAYERED_CONT,195366.0,59,0.000456100,0.000456100,0.0000,1,0.00859
Instances/Instances 1/pcb442_03.gt,441,500.0,86400.0,PTVRP_LAYERED_CONT,103872.0,25,0.000187000,0.000187000,0.0000,1,0.007711
Instances/Instances 1/pcb442_04.gt,441,1000.0,86400.0,PTVRP_LAYERED_CONT,76065.0,12,0.000107900,0.000107900,0.0000,1,0.007771
Instances/Instances 1/pcb442_05.gt,441,2000.0,86400.0,PTVRP_LAYERED_CONT,62444.0,7,0.000061700,0.000061700,0.0000,1,0.006853
Instances/Instances 1/pcb442_06.gt,441,5000.0,86400.0,PTVRP_LAYERED_CONT,56982.0,3,0.000027900,0.000027900,0.0000,1,0.006825
Instances/Instances 1/pcb442_07.gt,441,10000.0,86400.0,PTVRP_LAYERED_CONT,55551.0,2,0.000017900,0.000017900,0.0000,1,0.007739
Instances/Instances 1/pcb442_08.gt,441,20000.0,86400.0,PTVRP_LAYERED_CONT,55035.0,1,0.000014700,0.000014700,0.0000,1,0.007329
Instances/Instances 1/pcb442_09.gt,441,50000.0,86400.0,PTVRP_LAYERED_CONT,55035.0,1,0.000014600,0.000014600,0.0000,1,0.007313
Instances/Instances 1/pcb442_10.gt,441,100000.0,86400.0,PTVRP_LAYERED_CONT,55035.0,1,0.000014800,0.000014800,0.0000,1,0.007065
Instances/Instances 1/pm8079_01.gt,8078,100.0,86400.0,PTVRP_LAYERED_CONT,4492596.0,1214,0.314273797,0.314273797,0.0000,1,0.327365
Instances/Instances 1/pm8079_02.gt,8078,200.0,86400.0,PTVRP_LAYERED_CONT,2293687.0,830,0.161412050,0.161412050,0.0000,1,0.177081
Instances/Instances 1/pm8079_03.gt,8078,500.0,86400.0,PTVRP_LAYERED_CONT,959042.0,417,0.064165320,0.064165320,0.0000,1,0.078405
Instances/Instances 1/pm8079_04.gt,8078,1000.0,86400.0,PTVRP_LAYERED_CONT,531809.0,212,0.032732310,0.032732310,0.0000,1,0.04885
Instances/Instances 1/pm8079_05.gt,8078,2000.0,86400.0,PTVRP_LAYERED_CONT,318227.0,107,0.016138805,0.016138805,0.0000,1,0.030721
Instances/Instances 1/pm8079_06.gt,8078,5000.0,86400.0,PTVRP_LAYERED_CONT,192355.0,45,0.006907602,0.006907602,0.0000,1,0.020973
Instances/Instances 1/pm8079_07.gt,8078,10000.0,86400.0,PTVRP_LAYERED_CONT,151902.0,22,0.003738601,0.003738601,0.0000,1,0.017598
Instances/Instances 1/pm8079_08.gt,8078,20000.0,86400.0,PTVRP_LAYERED_CONT,132448.0,12,0.001904101,0.001904101,0.0000,1,0.017336
Instances/Instances 1/pm8079_09.gt,8078,50000.0,86400.0,PTVRP_LAYERED_CONT,119944.0,5,0.000849000,0.000849000,0.0000,1,0.013464
Instances/Instances 1/pm8079_10.gt,8078,100000.0,86400.0,PTVRP_LAYERED_CONT,116736.0,3,0.000613900,0.000613900,0.0000,1,0.013827
Instances/Instances 1/pr1002_01.gt,1001,100.0,86400.0,PTVRP_LAYERED_CONT,2942522.0,220,0.004183601,0.004183601,0.0000,1,0.012236
Instances/Instances 1/pr1002_02.gt,1001,200.0,86400.0,PTVRP_LAYERED_CONT,1484090.0,130,0.002121601,0.002121601,0.0000,1,0.009749
Instances/Instances 1/pr1002_03.gt,1001,500.0,86400.0,PTVRP_LAYERED_CONT,747933.0,57,0.000912900,0.000912900,0.0000,1,0.008823
Instances/Instances 1/pr1002_04.gt,1001,1000.0,86400.0,PTVRP_LAYERED_CONT,482853.0,28,0.000484600,0.000484600,0.0000,1,0.008692
Instances/Instances 1/pr1002_05.gt,1001,2000.0,86400.0,PTVRP_LAYERED_CONT,364862.0,14,0.000270800,0.000270800,0.0000,1,0.007905
Instances/Instances 1/pr1002_06.gt,1001,5000.0,86400.0,PTVRP_LAYERED_CONT,296228.0,6,0.000126100,0.000126100,0.0000,1,0.007128
Instances/Instances 1/pr1002_07.gt,1001,10000.0,86400.0,PTVRP_LAYERED_CONT,283439.0,4,0.000073300,0.000073300,0.0000,1,0.006365
Instances/Instances 1/pr1002_08.gt,1001,20000.0,86400.0,PTVRP_LAYERED_CONT,283439.0,4,0.000052600,0.000052600,0.0000,1,0.005706
Instances/Instances 1/pr1002_09.gt,1001,50000.0,86400.0,PTVRP_LAYERED_CONT,283439.0,4,0.000041200,0.000041200,0.0000,1,0.006979
Instances/Instances 1/pr1002_10.gt,1001,100000.0,86400.0,PTVRP_LAYERED_CONT,283439.0,4,0.000041500,0.000041500,0.0000,1,0.005961
Instances/Instances 1/pr107_01.gt,106,100.0,86400.0,PTVRP_LAYERED_CONT,315817.0,29,0.000069300,0.000069300,0.0000,1,0.006372
Instances/Instances 1/pr107_02.gt,106,200.0,86400.0,PTVRP_LAYERED_CONT,176802.0,17,0.000040900,0.000040900,0.0000,1,0.005272
Instances/Instances 1/pr107_03.gt,106,500.0,86400.0,PTVRP_LAYERED_CONT,88082.0,7,0.000019100,0.000019100,0.0000,1,0.005074
Instances/Instances 1/pr107_04.gt,106,1000.0,86400.0,PTVRP_LAYERED_CONT,64305.0,3,0.000009600,0.000009600,0.0000,1,0.006466
Instances/Instances 1/pr107_05.gt,106,2000.0,86400.0,PTVRP_LAYERED_CONT,52505.0,3,0.000006600,0.000006600,0.0000,1,0.005492
Instances/Instances 1/pr107_06.gt,106,5000.0,86400.0,PTVRP_LAYERED_CONT,50502.0,2,0.000004300,0.000004300,0.0000,1,0.005518
Instances/Instances 1/pr107_07.gt,106,10000.0,86400.0,PTVRP_LAYERED_CONT,50502.0,2,0.000004300,0.000004300,0.0000,1,0.00664
Instances/Instances 1/pr107_08.gt,106,20000.0,86400.0,PTVRP_LAYERED_CONT,50502.0,2,0.000004300,0.000004300,0.0000,1,0.006838
Instances/Instances 1/pr107_09.gt,106,50000.0,86400.0,PTVRP_LAYERED_CONT,50502.0,2,0.000004200,0.000004200,0.0000,1,0.005713
Instances/Instances 1/pr107_10.gt,106,100000.0,86400.0,PTVRP_LAYERED_CONT,50502.0,2,0.000004500,0.000004500,0.0000,1,0.004811
Instances/Instances 1/pr124_01.gt,123,100.0,86400.0,PTVRP_LAYERED_CONT,323864.0,30,0.000082300,0.000082300,0.0000,1,0.005842
Instances/Instances 1/pr124_02.gt,123,200.0,86400.0,PTVRP_LAYERED_CONT,194567.0,17,0.000052000,0.000052000,0.0000,1,0.00617
Instances/Instances 1/pr124_03.gt,123,500.0,86400.0,PTVRP_LAYERED_CONT,98181.0,7,0.000021400,0.000021400,0.0000,1,0.00573
Instances/Instances 1/pr124_04.gt,123,1000.0,86400.0,PTVRP_LAYERED_CONT,83325.0,4,0.000012700,0.000012700,0.0000,1,0.005366
Instances/Instances 1/pr124_05.gt,123,2000.0,86400.0,PTVRP_LAYERED_CONT,71966.0,2,0.000008100,0.000008100,0.0000,1,0.005371
Instances/Instances 1/pr124_06.gt,123,5000.0,86400.0,PTVRP_LAYERED_CONT,66676.0,1,0.000004900,0.000004900,0.0000,1,0.006079
Instances/Instances 1/pr124_07.gt,123,10000.0,86400.0,PTVRP_LAYERED_CONT,66676.0,1,0.000004800,0.000004800,0.0000,1,0.005262
Instances/Instances 1/pr124_08.gt,123,20000.0,86400.0,PTVRP_LAYERED_CONT,66676.0,1,0.000005300,0.000005300,0.0000,1,0.006476
Instances/Instances 1/pr124_09.gt,123,50000.0,86400.0,PTVRP_LAYERED_CONT,66676.0,1,0.000004800,0.000004800,0.0000,1,0.006227
Instances/Instances 1/pr124_10.gt,123,100000.0,86400.0,PTVRP_LAYERED_CONT,66676.0,1,0.000004600,0.000004600,0.0000,1,0.004744
Instances/Instances 1/pr136_01.gt,135,100.0,86400.0,PTVRP_LAYERED_CONT,432084.0,38,0.000096800,0.000096800,0.0000,1,0.005729
Instances/Instances 1/pr136_02.gt,135,200.0,86400.0,PTVRP_LAYERED_CONT,248708.0,18,0.000054800,0.000054800,0.0000,1,0.005671
Instances/Instances 1/pr136_03.gt,135,500.0,86400.0,PTVRP_LAYERED_CONT,146072.0,8,0.000026200,0.000026200,0.0000,1,0.006232
Instances/Instances 1/pr136_04.gt,135,1000.0,86400.0,PTVRP_LAYERED_CONT,121273.0,4,0.000015300,0.000015300,0.0000,1,0.005302
Instances/Instances 1/pr136_05.gt,135,2000.0,86400.0,PTVRP_LAYERED_CONT,113148.0,2,0.000009400,0.000009400,0.0000,1,0.005509
Instances/Instances 1/pr136_06.gt,135,5000.0,86400.0,PTVRP_LAYERED_CONT,107219.0,2,0.000005400,0.000005400,0.0000,1,0.006031
Instances/Instances 1/pr136_07.gt,135,10000.0,86400.0,PTVRP_LAYERED_CONT,107219.0,2,0.000005600,0.000005600,0.0000,1,0.005095
Instances/Instances 1/pr136_08.gt,135,20000.0,86400.0,PTVRP_LAYERED_CONT,107219.0,2,0.000005500,0.000005500,0.0000,1,0.005398
Instances/Instances 1/pr136_09.gt,135,50000.0,86400.0,PTVRP_LAYERED_CONT,107219.0,2,0.000005600,0.000005600,0.0000,1,0.006093
Instances/Instances 1/pr136_10.gt,135,100000.0,86400.0,PTVRP_LAYERED_CONT,107219.0,2,0.000005400,0.000005400,0.0000,1,0.005313
Instances/Instances 1/pr144_01.gt,143,100.0,86400.0,PTVRP_LAYERED_CONT,373881.0,34,0.000111200,0.000111200,0.0000,1,0.005882
Instances/Instances 1/pr144_02.gt,143,200.0,86400.0,PTVRP_LAYERED_CONT,206883.0,20,0.000062200,0.000062200,0.0000,1,0.005518
Instances/Instances 1/pr144_03.gt,143,500.0,86400.0,PTVRP_LAYERED_CONT,115732.0,9,0.000028500,0.000028500,0.0000,1,0.005529
Instances/Instances 1/pr144_04.gt,143,1000.0,86400.0,PTVRP_LAYERED_CONT,82943.0,5,0.000016500,0.000016500,0.0000,1,0.005379
Instances/Instances 1/pr144_05.gt,143,2000.0,86400.0,PTVRP_LAYERED_CONT,71677.0,3,0.000010100,0.000010100,0.0000,1,0.004888
Instances/Instances 1/pr144_06.gt,143,5000.0,86400.0,PTVRP_LAYERED_CONT,68780.0,1,0.000005500,0.000005500,0.0000,1,0.005812
Instances/Instances 1/pr144_07.gt,143,10000.0,86400.0,PTVRP_LAYERED_CONT,68780.0,1,0.000005700,0.000005700,0.0000,1,0.0061
Instances/Instances 1/pr144_08.gt,143,20000.0,86400.0,PTVRP_LAYERED_CONT,68780.0,1,0.000005700,0.000005700,0.0000,1,0.005933
Instances/Instances 1/pr144_09.gt,143,50000.0,86400.0,PTVRP_LAYERED_CONT,68780.0,1,0.000005900,0.000005900,0.0000,1,0.004984
Instances/Instances 1/pr144_10.gt,143,100000.0,86400.0,PTVRP_LAYERED_CONT,68780.0,1,0.000006000,0.000006000,0.0000,1,0.00642
Instances/Instances 1/pr152_01.gt,151,100.0,86400.0,PTVRP_LAYERED_CONT,455588.0,35,0.000123100,0.000123100,0.0000,1,0.005502
Instances/Instances 1/pr152_02.gt,151,200.0,86400.0,PTVRP_LAYERED_CONT,250170.0,21,0.000065400,0.000065400,0.0000,1,0.00683
Instances/Instances 1/pr152_03.gt,151,500.0,86400.0,PTVRP_LAYERED_CONT,144000.0,9,0.000034200,0.000034200,0.0000,1,0.006165
Instances/Instances 1/pr152_04.gt,151,1000.0,86400.0,PTVRP_LAYERED_CONT,103893.0,5,0.000017400,0.000017400,0.0000,1,0.006188
Instances/Instances 1/pr152_05.gt,151,2000.0,86400.0,PTVRP_LAYERED_CONT,89575.0,2,0.000012900,0.000012900,0.0000,1,0.00646
Instances/Instances 1/pr152_06.gt,151,5000.0,86400.0,PTVRP_LAYERED_CONT,89575.0,2,0.000006400,0.000006400,0.0000,1,0.006398
Instances/Instances 1/pr152_07.gt,151,10000.0,86400.0,PTVRP_LAYERED_CONT,89575.0,2,0.000006100,0.000006100,0.0000,1,0.006864
Instances/Instances 1/pr152_08.gt,151,20000.0,86400.0,PTVRP_LAYERED_CONT,89575.0,2,0.000006300,0.000006300,0.0000,1,0.006942
Instances/Instances 1/pr152_09.gt,151,50000.0,86400.0,PTVRP_LAYERED_CONT,89575.0,2,0.000006500,0.000006500,0.0000,1,0.00779
Instances/Instances 1/pr152_10.gt,151,100000.0,86400.0,PTVRP_LAYERED_CONT,89575.0,2,0.000006100,0.000006100,0.0000,1,0.007785
Instances/Instances 1/pr226_01.gt,225,100.0,86400.0,PTVRP_LAYERED_CONT,769822.0,44,0.000254900,0.000254900,0.0000,1,0.006683
Instances/Instances 1/pr226_02.gt,225,200.0,86400.0,PTVRP_LAYERED_CONT,407301.0,27,0.000147000,0.000147000,0.0000,1,0.007685
Instances/Instances 1/pr226_03.gt,225,500.0,86400.0,PTVRP_LAYERED_CONT,192335.0,12,0.000065900,0.000065900,0.0000,1,0.007823
Instances/Instances 1/pr226_04.gt,225,1000.0,86400.0,PTVRP_LAYERED_CONT,139942.0,6,0.000037000,0.000037000,0.0000,1,0.008855
Instances/Instances 1/pr226_05.gt,225,2000.0,86400.0,PTVRP_LAYERED_CONT,112647.0,4,0.000021500,0.000021500,0.0000,1,0.006463
Instances/Instances 1/pr226_06.gt,225,5000.0,86400.0,PTVRP_LAYERED_CONT,97856.0,2,0.000010500,0.000010500,0.0000,1,0.005829
Instances/Instances 1/pr226_07.gt,225,10000.0,86400.0,PTVRP_LAYERED_CONT,97856.0,2,0.000012500,0.000012500,0.0000,1,0.007819
Instances/Instances 1/pr226_08.gt,225,20000.0,86400.0,PTVRP_LAYERED_CONT,97856.0,2,0.000009100,0.000009100,0.0000,1,0.008612
Instances/Instances 1/pr226_09.gt,225,50000.0,86400.0,PTVRP_LAYERED_CONT,97856.0,2,0.000008500,0.000008500,0.0000,1,0.006552
Instances/Instances 1/pr226_10.gt,225,100000.0,86400.0,PTVRP_LAYERED_CONT,97856.0,2,0.000008800,0.000008800,0.0000,1,0.007366
Instances/Instances 1/pr2392_01.gt,2391,100.0,86400.0,PTVRP_LAYERED_CONT,6271806.0,450,0.022426407,0.022426407,0.0000,1,0.032201
Instances/Instances 1/pr2392_02.gt,2391,200.0,86400.0,PTVRP_LAYERED_CONT,3378291.0,305,0.012244704,0.012244704,0.0000,1,0.023436
Instances/Instances 1/pr2392_03.gt,2391,500.0,86400.0,PTVRP_LAYERED_CONT,1530907.0,127,0.004996502,0.004996502,0.0000,1,0.014826
Instances/Instances 1/pr2392_04.gt,2391,1000.0,86400.0,PTVRP_LAYERED_CONT,936165.0,65,0.002576400,0.002576400,0.0000,1,0.01326
Instances/Instances 1/pr2392_05.gt,2391,2000.0,86400.0,PTVRP_LAYERED_CONT,642735.0,33,0.001375301,0.001375301,0.0000,1,0.009843
Instances/Instances 1/pr2392_06.gt,2391,5000.0,86400.0,PTVRP_LAYERED_CONT,475497.0,15,0.000649100,0.000649100,0.0000,1,0.009984
Instances/Instances 1/pr2392_07.gt,2391,10000.0,86400.0,PTVRP_LAYERED_CONT,422099.0,8,0.000365200,0.000365200,0.0000,1,0.009045
Instances/Instances 1/pr2392_08.gt,2391,20000.0,86400.0,PTVRP_LAYERED_CONT,410093.0,6,0.000235700,0.000235700,0.0000,1,0.008234
Instances/Instances 1/pr2392_09.gt,2391,50000.0,86400.0,PTVRP_LAYERED_CONT,410093.0,6,0.000164500,0.000164500,0.0000,1,0.007958
Instances/Instances 1/pr2392_10.gt,2391,100000.0,86400.0,PTVRP_LAYERED_CONT,410093.0,6,0.000127800,0.000127800,0.0000,1,0.006851
Instances/Instances 1/pr264_01.gt,263,100.0,86400.0,PTVRP_LAYERED_CONT,532550.0,48,0.000323800,0.000323800,0.0000,1,0.006121
Instances/Instances 1/pr264_02.gt,263,200.0,86400.0,PTVRP_LAYERED_CONT,309817.0,33,0.000195200,0.000195200,0.0000,1,0.006202
Instances/Instances 1/pr264_03.gt,263,500.0,86400.0,PTVRP_LAYERED_CONT,145078.0,15,0.000090800,0.000090800,0.0000,1,0.007091
Instances/Instances 1/pr264_04.gt,263,1000.0,86400.0,PTVRP_LAYERED_CONT,93307.0,8,0.000048700,0.000048700,0.0000,1,0.007235
Instances/Instances 1/pr264_05.gt,263,2000.0,86400.0,PTVRP_LAYERED_CONT,66092.0,4,0.000025100,0.000025100,0.0000,1,0.005898
Instances/Instances 1/pr264_06.gt,263,5000.0,86400.0,PTVRP_LAYERED_CONT,53706.0,2,0.000013100,0.000013100,0.0000,1,0.005102
Instances/Instances 1/pr264_07.gt,263,10000.0,86400.0,PTVRP_LAYERED_CONT,50874.0,1,0.000008600,0.000008600,0.0000,1,0.005005
Instances/Instances 1/pr264_08.gt,263,20000.0,86400.0,PTVRP_LAYERED_CONT,50874.0,1,0.000009100,0.000009100,0.0000,1,0.007119
Instances/Instances 1/pr264_09.gt,263,50000.0,86400.0,PTVRP_LAYERED_CONT,50874.0,1,0.000009400,0.000009400,0.0000,1,0.00548
Instances/Instances 1/pr264_10.gt,263,100000.0,86400.0,PTVRP_LAYERED_CONT,50874.0,1,0.000008900,0.000008900,0.0000,1,0.004875
Instances/Instances 1/pr299_01.gt,298,100.0,86400.0,PTVRP_LAYERED_CONT,340299.0,61,0.000384500,0.000384500,0.0000,1,0.005755
Instances/Instances 1/pr299_02.gt,298,200.0,86400.0,PTVRP_LAYERED_CONT,203569.0,42,0.000226400,0.000226400,0.0000,1,0.005944
Instances/Instances 1/pr299_03.gt,298,500.0,86400.0,PTVRP_LAYERED_CONT,106423.0,17,0.000123300,0.000123300,0.0000,1,0.0089
Instances/Instances 1/pr299_04.gt,298,1000.0,86400.0,PTVRP_LAYERED_CONT,73519.0,8,0.000057400,0.000057400,0.0000,1,0.007698
Instances/Instances 1/pr299_05.gt,298,2000.0,86400.0,PTVRP_LAYERED_CONT,60992.0,5,0.000031900,0.000031900,0.0000,1,0.024406
Instances/Instances 1/pr299_06.gt,298,5000.0,86400.0,PTVRP_LAYERED_CONT,54833.0,2,0.000016000,0.000016000,0.0000,1,0.011376
Instances/Instances 1/pr299_07.gt,298,10000.0,86400.0,PTVRP_LAYERED_CONT,54703.0,1,0.000011700,0.000011700,0.0000,1,0.008475
Instances/Instances 1/pr299_08.gt,298,20000.0,86400.0,PTVRP_LAYERED_CONT,54703.0,1,0.000009600,0.000009600,0.0000,1,0.007651
Instances/Instances 1/pr299_09.gt,298,50000.0,86400.0,PTVRP_LAYERED_CONT,54703.0,1,0.000009700,0.000009700,0.0000,1,0.00711
Instances/Instances 1/pr299_10.gt,298,100000.0,86400.0,PTVRP_LAYERED_CONT,54703.0,1,0.000009900,0.000009900,0.0000,1,0.008057
Instances/Instances 1/pr439_01.gt,438,100.0,86400.0,PTVRP_LAYERED_CONT,840706.0,98,0.000836501,0.000836501,0.0000,1,0.00774
Instances/Instances 1/pr439_02.gt,438,200.0,86400.0,PTVRP_LAYERED_CONT,491435.0,61,0.000475200,0.000475200,0.0000,1,0.006466
Instances/Instances 1/pr439_03.gt,438,500.0,86400.0,PTVRP_LAYERED_CONT,245398.0,24,0.000212500,0.000212500,0.0000,1,0.006083
Instances/Instances 1/pr439_04.gt,438,1000.0,86400.0,PTVRP_LAYERED_CONT,168640.0,12,0.000110800,0.000110800,0.0000,1,0.006473
Instances/Instances 1/pr439_05.gt,438,2000.0,86400.0,PTVRP_LAYERED_CONT,138124.0,7,0.000062000,0.000062000,0.0000,1,0.006591
Instances/Instances 1/pr439_06.gt,438,5000.0,86400.0,PTVRP_LAYERED_CONT,119090.0,3,0.000029900,0.000029900,0.0000,1,0.006715
Instances/Instances 1/pr439_07.gt,438,10000.0,86400.0,PTVRP_LAYERED_CONT,117489.0,2,0.000017400,0.000017400,0.0000,1,0.005807
Instances/Instances 1/pr439_08.gt,438,20000.0,86400.0,PTVRP_LAYERED_CONT,117489.0,2,0.000014900,0.000014900,0.0000,1,0.006492
Instances/Instances 1/pr439_09.gt,438,50000.0,86400.0,PTVRP_LAYERED_CONT,117489.0,2,0.000015300,0.000015300,0.0000,1,0.005403
Instances/Instances 1/pr439_10.gt,438,100000.0,86400.0,PTVRP_LAYERED_CONT,117489.0,2,0.000014200,0.000014200,0.0000,1,0.006017
Instances/Instances 1/pr76_01.gt,75,100.0,86400.0,PTVRP_LAYERED_CONT,327253.0,22,0.000035200,0.000035200,0.0000,1,0.005956
Instances/Instances 1/pr76_02.gt,75,200.0,86400.0,PTVRP_LAYERED_CONT,200553.0,12,0.000020400,0.000020400,0.0000,1,0.00633
Instances/Instances 1/pr76_03.gt,75,500.0,86400.0,PTVRP_LAYERED_CONT,149322.0,5,0.000011100,0.000011100,0.0000,1,0.007275
Instances/Instances 1/pr76_04.gt,75,1000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000005700,0.000005700,0.0000,1,0.008162
Instances/Instances 1/pr76_05.gt,75,2000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000004300,0.000004300,0.0000,1,0.005705
Instances/Instances 1/pr76_06.gt,75,5000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000003500,0.000003500,0.0000,1,0.006312
Instances/Instances 1/pr76_07.gt,75,10000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000003400,0.000003400,0.0000,1,0.006061
Instances/Instances 1/pr76_08.gt,75,20000.0,86400.0,PTVRP_LAYERED_CONT,124689.0,2,0.000003900,0.000003900,0.0000,1,0.005977
