instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/ca4663_04.gt,4662,100.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0078,,,,,,,,,,,,,,,
Instances/Instances 1/ca4663_05.gt,4662,100.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0097,,,,,,,,,,,,,,,
Instances/Instances 1/ca4663_06.gt,4662,100.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0085,,,,,,,,,,,,,,,
Instances/Instances 1/ca4663_07.gt,4662,100.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.008,,,,,,,,,,,,,,,
Instances/Instances 1/ca4663_08.gt,4662,100.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0081,,,,,,,,,,,,,,,
Instances/Instances 1/ca4663_09.gt,4662,100.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0091,,,,,,,,,,,,,,,
Instances/Instances 1/ca4663_10.gt,4662,100.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0081,,,,,,,,,,,,,,,
Instances/Instances 1/ch130_01.gt,129,100.0,86400.0,PTVRP_LAYERED,23377.0,36,2,0.0045,33,21,2,1841,14.2713,,,,,,,,,,
Instances/Instances 1/ch130_02.gt,129,100.0,86400.0,PTVRP_LAYERED,24193.0,34,2,0.0044,34,21,3,1866,14.4651,,,,,,,,,,
Instances/Instances 1/ch130_03.gt,129,100.0,86400.0,PTVRP_LAYERED,23296.0,33,2,0.005,33,21,2,1779,13.7907,,,,,,,,,,
Instances/Instances 1/ch130_04.gt,129,100.0,86400.0,PTVRP_LAYERED,25835.0,36,2,0.0063,35,23,2,2031,15.7442,,,,,,,,,,
Instances/Instances 1/ch130_05.gt,129,100.0,86400.0,PTVRP_LAYERED,22889.0,37,2,0.0053,32,21,2,1815,14.0698,,,,,,,,,,
Instances/Instances 1/ch130_06.gt,129,100.0,86400.0,PTVRP_LAYERED,22600.0,35,2,0.0181,32,20,2,1797,13.9302,,,,,,,,,,
Instances/Instances 1/ch130_07.gt,129,100.0,86400.0,PTVRP_LAYERED,23255.0,35,2,0.0046,32,20,2,1801,13.9612,,,,,,,,,,
Instances/Instances 1/ch130_08.gt,129,100.0,86400.0,PTVRP_LAYERED,25154.0,37,2,0.0056,35,22,2,1942,15.0543,,,,,,,,,,
Instances/Instances 1/ch130_09.gt,129,100.0,86400.0,PTVRP_LAYERED,23844.0,33,2,0.0052,32,21,2,1751,13.5736,,,,,,,,,,
Instances/Instances 1/ch130_10.gt,129,100.0,86400.0,PTVRP_LAYERED,23294.0,36,2,0.0048,33,21,2,1790,13.876,,,,,,,,,,
Instances/Instances 1/ch150_01.gt,149,100.0,86400.0,PTVRP_LAYERED,28985.0,44,2,0.0047,41,23,2,2374,15.9329,,,,,,,,,,
Instances/Instances 1/ch150_02.gt,149,100.0,86400.0,PTVRP_LAYERED,25895.0,38,2,0.0044,35,21,2,2169,14.557,,,,,,,,,,
Instances/Instances 1/ch150_03.gt,149,100.0,86400.0,PTVRP_LAYERED,26227.0,40,2,0.0053,37,22,2,2245,15.0671,,,,,,,,,,
Instances/Instances 1/ch150_04.gt,149,100.0,86400.0,PTVRP_LAYERED,27859.0,42,2,0.0049,38,22,3,2339,15.698,,,,,,,,,,
Instances/Instances 1/ch150_05.gt,149,100.0,86400.0,PTVRP_LAYERED,27906.0,43,2,0.0048,41,22,2,2388,16.0268,,,,,,,,,,
Instances/Instances 1/ch150_06.gt,149,100.0,86400.0,PTVRP_LAYERED,26908.0,39,2,0.0062,37,22,2,2295,15.4027,,,,,,,,,,
Instances/Instances 1/ch150_07.gt,149,100.0,86400.0,PTVRP_LAYERED,27804.0,43,2,0.0062,39,23,3,2350,15.7718,,,,,,,,,,
Instances/Instances 1/ch150_08.gt,149,100.0,86400.0,PTVRP_LAYERED,28592.0,37,2,0.0054,39,23,2,2263,15.1879,,,,,,,,,,
Instances/Instances 1/ch150_09.gt,149,100.0,86400.0,PTVRP_LAYERED,27636.0,40,2,0.0065,38,22,3,2320,15.5705,,,,,,,,,,
Instances/Instances 1/ch150_10.gt,149,100.0,86400.0,PTVRP_LAYERED,27526.0,39,2,0.0063,38,22,3,2312,15.5168,,,,,,,,,,
Instances/Instances 1/ch71009_01.gt,71008,100.0,86400.0,PTVRP_LAYERED,314697654.0,10228,6,0.096,18082,19,8,415254,5.84799,,,,,,,,,,
Instances/Instances 1/ch71009_02.gt,71008,100.0,86400.0,PTVRP_LAYERED,315588574.0,10256,8,0.0977,18092,19,8,414749,5.84088,,,,,,,,,,
Instances/Instances 1/ch71009_03.gt,71008,100.0,86400.0,PTVRP_LAYERED,314780250.0,10214,6,0.1008,18086,19,8,415025,5.84476,,,,,,,,,,
