instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/bm33708_09.gt,33707,50000.0,86400.0,PTVRP_LAYERED_CONT,1051830.0,20,1,0.0396,18,18,1,305996,9.07811,,0,0,521338,0,,,,,
Instances/Instances 1/bm33708_10.gt,33707,100000.0,86400.0,PTVRP_LAYERED_CONT,1025973.0,15,1,0.036,9,9,1,161379,4.7877,,0,0,1605517,0,,,,,
Instances/Instances 1/brd14051_01.gt,14050,100.0,86400.0,PTVRP_LAYERED_CONT,16950869.0,2180,6,1.0414,3577,3577,7,25115578,1787.59,,0,0,29262612,0,,,,,
Instances/Instances 1/brd14051_02.gt,14050,200.0,86400.0,PTVRP_LAYERED_CONT,8596446.0,1486,4,0.5357,1777,1777,6,12521422,891.204,,0,0,15070982,0,,,,,
Instances/Instances 1/brd14051_03.gt,14050,500.0,86400.0,PTVRP_LAYERED_CONT,3646827.0,737,2,0.2484,715,715,3,5025596,357.694,,0,0,6014261,0,,,,,
Instances/Instances 1/brd14051_04.gt,14050,1000.0,86400.0,PTVRP_LAYERED_CONT,2040540.0,368,1,0.1191,358,358,2,2514714,178.983,,0,0,2960875,0,,,,,
Instances/Instances 1/brd14051_05.gt,14050,2000.0,86400.0,PTVRP_LAYERED_CONT,1236617.0,184,1,0.0682,180,180,1,1266379,90.1337,,0,0,1508191,0,,,,,
Instances/Instances 1/brd14051_06.gt,14050,5000.0,86400.0,PTVRP_LAYERED_CONT,768899.0,76,1,0.0344,72,72,1,510316,36.3214,,0,0,615041,0,,,,,
Instances/Instances 1/brd14051_07.gt,14050,10000.0,86400.0,PTVRP_LAYERED_CONT,613871.0,40,1,0.023,36,36,1,260725,18.5569,,0,0,336700,0,,,,,
Instances/Instances 1/brd14051_08.gt,14050,20000.0,86400.0,PTVRP_LAYERED_CONT,535568.0,20,1,0.017,19,19,1,135054,9.61238,,0,0,175153,0,,,,,
