instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/pcb442_05.gt,441,100.0,86400.0,PTVRP_LAYERED_SAFE,349884.0,110,2,0.0058,112,14,3,5187,11.7619,,0,0,793,0,0,0,,,
Instances/Instances 1/pcb442_06.gt,441,100.0,86400.0,PTVRP_LAYERED_SAFE,359736.0,104,2,0.0058,112,14,3,5232,11.8639,,0,0,796,0,0,0,,,
Instances/Instances 1/pcb442_07.gt,441,100.0,86400.0,PTVRP_LAYERED_SAFE,357385.0,110,2,0.0079,114,14,3,5279,11.9705,,0,0,774,0,0,0,,,
Instances/Instances 1/pcb442_08.gt,441,100.0,86400.0,PTVRP_LAYERED_SAFE,359579.0,105,3,0.0057,114,14,3,5329,12.0839,,0,0,840,0,0,0,,,
Instances/Instances 1/pcb442_09.gt,441,100.0,86400.0,PTVRP_LAYERED_SAFE,347176.0,105,2,0.0054,109,14,3,5179,11.7438,,0,0,763,0,0,0,,,
Instances/Instances 1/pcb442_10.gt,441,100.0,86400.0,PTVRP_LAYERED_SAFE,356095.0,100,3,0.0062,111,14,3,5201,11.7937,,0,0,773,0,0,0,,,
Instances/Instances 1/pm8079_01.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4492596.0,1214,7,0.026,2069,47,9,264866,32.7886,,0,0,118026,0,0,0,,,
Instances/Instances 1/pm8079_02.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4487110.0,1223,7,0.0254,2075,47,8,265286,32.8406,,0,0,118991,0,0,0,,,
Instances/Instances 1/pm8079_03.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4445970.0,1234,6,0.0248,2043,46,8,263053,32.5641,,0,0,118567,0,0,0,,,
Instances/Instances 1/pm8079_04.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4476368.0,1199,6,0.0268,2053,47,8,263863,32.6644,,0,0,117903,0,0,0,,,
Instances/Instances 1/pm8079_05.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4449585.0,1222,8,0.0378,2042,46,10,263509,32.6206,,0,0,117165,0,0,0,,,
Instances/Instances 1/pm8079_06.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4454966.0,1192,6,0.0261,2058,46,9,264690,32.7668,,0,0,118557,0,0,0,,,
Instances/Instances 1/pm8079_07.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4471170.0,1215,6,0.0239,2056,46,9,264136,32.6982,,0,0,117794,0,0,0,,,
Instances/Instances 1/pm8079_08.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4477258.0,1199,7,0.0242,2056,46,9,264294,32.7178,,0,0,118514,0,0,0,,,
Instances/Instances 1/pm8079_09.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4475747.0,1254,8,0.025,2065,47,8,264638,32.7603,,0,0,118992,0,0,0,,,
Instances/Instances 1/pm8079_10.gt,8078,100.0,86400.0,PTVRP_LAYERED_SAFE,4490192.0,1248,6,0.0261,2063,47,8,264348,32.7244,,0,0,118551,0,0,0,,,
Instances/Instances 1/pr1002_01.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2942522.0,220,3,0.0088,264,10,4,7289,7.28172,,0,0,3989,0,0,0,,,
Instances/Instances 1/pr1002_02.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2788758.0,208,3,0.0058,252,10,4,7176,7.16883,,0,0,3893,0,0,0,,,
Instances/Instances 1/pr1002_03.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2938996.0,209,3,0.0059,265,10,4,7295,7.28771,,0,0,4098,0,0,0,,,
Instances/Instances 1/pr1002_04.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2842708.0,196,4,0.0056,254,9,4,7173,7.16583,,0,0,4002,0,0,0,,,
Instances/Instances 1/pr1002_05.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2850858.0,218,3,0.0065,257,10,5,7204,7.1968,,0,0,4107,0,0,0,,,
Instances/Instances 1/pr1002_06.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2811582.0,201,3,0.0057,253,10,4,7170,7.16284,,0,0,4005,0,0,0,,,
Instances/Instances 1/pr1002_07.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2815022.0,225,2,0.0067,251,9,4,7139,7.13187,,0,0,3934,0,0,0,,,
Instances/Instances 1/pr1002_08.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2919525.0,229,4,0.0064,260,10,4,7213,7.20579,,0,0,4053,0,0,0,,,
Instances/Instances 1/pr1002_09.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2848134.0,209,4,0.0064,255,10,4,7193,7.18581,,0,0,3969,0,0,0,,,
Instances/Instances 1/pr1002_10.gt,1001,100.0,86400.0,PTVRP_LAYERED_SAFE,2810997.0,212,4,0.0071,256,10,4,7211,7.2038,,0,0,3910,0,0,0,,,
Instances/Instances 1/pr107_01.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,315817.0,29,3,0.0053,28,9,3,591,5.57547,,0,0,197,0,0,0,,,
Instances/Instances 1/pr107_02.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,315357.0,27,2,0.007,28,9,3,592,5.58491,,0,0,171,0,0,0,,,
Instances/Instances 1/pr107_03.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,327341.0,26,3,0.0067,28,8,4,577,5.4434,,0,0,195,0,0,0,,,
Instances/Instances 1/pr107_04.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,280299.0,24,2,0.005,24,8,3,555,5.23585,,0,0,191,0,0,0,,,
Instances/Instances 1/pr107_05.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,324153.0,23,3,0.0057,28,8,3,572,5.39623,,0,0,201,0,0,0,,,
Instances/Instances 1/pr107_06.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,303460.0,24,2,0.0049,26,8,3,568,5.35849,,0,0,192,0,0,0,,,
Instances/Instances 1/pr107_07.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,321214.0,25,3,0.0047,28,9,4,570,5.37736,,0,0,168,0,0,0,,,
Instances/Instances 1/pr107_08.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,328706.0,28,2,0.0055,27,8,4,581,5.48113,,0,0,227,0,0,0,,,
Instances/Instances 1/pr107_09.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,352106.0,29,2,0.0055,31,9,3,605,5.70755,,0,0,201,0,0,0,,,
Instances/Instances 1/pr107_10.gt,106,100.0,86400.0,PTVRP_LAYERED_SAFE,320139.0,29,2,0.0049,29,8,4,603,5.68868,,0,0,213,0,0,0,,,
Instances/Instances 1/pr124_01.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,323864.0,30,3,0.0073,30,8,3,640,5.20325,,0,0,202,0,0,0,,,
Instances/Instances 1/pr124_02.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,341796.0,25,3,0.0047,32,9,3,671,5.45528,,0,0,220,0,0,0,,,
Instances/Instances 1/pr124_03.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,312976.0,27,3,0.0068,29,9,3,647,5.26016,,0,0,209,0,0,0,,,
Instances/Instances 1/pr124_04.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,343373.0,30,2,0.0048,32,9,4,664,5.39837,,0,0,216,0,0,0,,,
Instances/Instances 1/pr124_05.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,329648.0,28,4,0.0048,31,9,4,664,5.39837,,0,0,184,0,0,0,,,
Instances/Instances 1/pr124_06.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,344359.0,25,4,0.0056,33,9,4,669,5.43902,,0,0,237,0,0,0,,,
Instances/Instances 1/pr124_07.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,324406.0,31,4,0.0054,31,8,4,641,5.21138,,0,0,190,0,0,0,,,
Instances/Instances 1/pr124_08.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,326193.0,28,2,0.0049,30,8,3,639,5.19512,,0,0,195,0,0,0,,,
Instances/Instances 1/pr124_09.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,319342.0,28,2,0.005,30,8,3,647,5.26016,,0,0,206,0,0,0,,,
Instances/Instances 1/pr124_10.gt,123,100.0,86400.0,PTVRP_LAYERED_SAFE,325087.0,32,2,0.0052,32,9,4,667,5.42276,,0,0,201,0,0,0,,,
Instances/Instances 1/pr136_01.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,432084.0,38,2,0.0046,34,6,2,605,4.48148,,0,0,176,0,0,0,,,
Instances/Instances 1/pr136_02.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,425941.0,32,2,0.0057,33,5,2,610,4.51852,,0,0,184,0,0,0,,,
Instances/Instances 1/pr136_03.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,422564.0,34,2,0.0053,33,5,2,603,4.46667,,0,0,176,0,0,0,,,
Instances/Instances 1/pr136_04.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,432928.0,34,2,0.0046,35,6,3,607,4.4963,,0,0,185,0,0,0,,,
Instances/Instances 1/pr136_05.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,437157.0,40,1,0.0068,35,5,2,608,4.5037,,0,0,166,0,0,0,,,
Instances/Instances 1/pr136_06.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,434379.0,36,2,0.0049,35,6,2,613,4.54074,,0,0,182,0,0,0,,,
Instances/Instances 1/pr136_07.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,428545.0,34,2,0.0056,34,5,2,607,4.4963,,0,0,172,0,0,0,,,
Instances/Instances 1/pr136_08.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,424571.0,35,2,0.0063,33,6,3,595,4.40741,,0,0,177,0,0,0,,,
Instances/Instances 1/pr136_09.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,431582.0,37,2,0.0049,34,6,2,604,4.47407,,0,0,144,0,0,0,,,
Instances/Instances 1/pr136_10.gt,135,100.0,86400.0,PTVRP_LAYERED_SAFE,431953.0,38,2,0.0075,35,6,2,624,4.62222,,0,0,179,0,0,0,,,
Instances/Instances 1/pr144_01.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,373881.0,34,3,0.0047,36,8,4,807,5.64336,,0,0,349,0,0,0,,,
Instances/Instances 1/pr144_02.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,360437.0,34,2,0.0068,35,8,3,796,5.56643,,0,0,277,0,0,0,,,
Instances/Instances 1/pr144_03.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,383246.0,38,2,0.0045,35,8,4,793,5.54545,,0,0,284,0,0,0,,,
Instances/Instances 1/pr144_04.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,373881.0,32,2,0.0066,37,8,3,826,5.77622,,0,0,351,0,0,0,,,
Instances/Instances 1/pr144_05.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,387360.0,33,3,0.0048,37,8,3,806,5.63636,,0,0,347,0,0,0,,,
Instances/Instances 1/pr144_06.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,391429.0,31,2,0.0076,37,8,3,797,5.57343,,0,0,309,0,0,0,,,
Instances/Instances 1/pr144_07.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,375534.0,32,3,0.0049,35,8,3,793,5.54545,,0,0,339,0,0,0,,,
Instances/Instances 1/pr144_08.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,365384.0,28,3,0.0069,34,7,3,797,5.57343,,0,0,328,0,0,0,,,
Instances/Instances 1/pr144_09.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,423389.0,39,3,0.005,40,8,3,829,5.7972,,0,0,313,0,0,0,,,
Instances/Instances 1/pr144_10.gt,143,100.0,86400.0,PTVRP_LAYERED_SAFE,334655.0,31,2,0.007,32,8,3,759,5.30769,,0,0,280,0,0,0,,,
Instances/Instances 1/pr152_01.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,455588.0,35,2,0.0054,39,8,4,806,5.33775,,0,0,285,0,0,0,,,
Instances/Instances 1/pr152_02.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,433989.0,36,2,0.0061,36,8,3,772,5.11258,,0,0,252,0,0,0,,,
Instances/Instances 1/pr152_03.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,483116.0,40,3,0.0058,39,8,3,805,5.33113,,0,0,302,0,0,0,,,
Instances/Instances 1/pr152_04.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,435559.0,32,2,0.0072,35,7,3,756,5.00662,,0,0,272,0,0,0,,,
Instances/Instances 1/pr152_05.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,442168.0,30,3,0.0053,36,7,3,774,5.12583,,0,0,261,0,0,0,,,
Instances/Instances 1/pr152_06.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,471571.0,36,2,0.005,39,8,4,813,5.38411,,0,0,323,0,0,0,,,
Instances/Instances 1/pr152_07.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,450184.0,36,3,0.0044,38,8,4,802,5.31126,,0,0,302,0,0,0,,,
Instances/Instances 1/pr152_08.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,460676.0,39,2,0.0074,39,8,3,803,5.31788,,0,0,287,0,0,0,,,
Instances/Instances 1/pr152_09.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,438611.0,34,3,0.0069,37,8,3,796,5.27152,,0,0,288,0,0,0,,,
Instances/Instances 1/pr152_10.gt,151,100.0,86400.0,PTVRP_LAYERED_SAFE,457739.0,37,2,0.0067,37,7,4,794,5.25828,,0,0,291,0,0,0,,,
Instances/Instances 1/pr226_01.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,769822.0,44,4,0.0049,56,9,4,1321,5.87111,,0,0,775,0,0,0,,,
Instances/Instances 1/pr226_02.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,754150.0,50,2,0.0048,56,10,4,1332,5.92,,0,0,762,0,0,0,,,
Instances/Instances 1/pr226_03.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,726861.0,41,3,0.0067,53,9,4,1309,5.81778,,0,0,697,0,0,0,,,
Instances/Instances 1/pr226_04.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,788316.0,44,3,0.0054,57,11,4,1341,5.96,,0,0,808,0,0,0,,,
Instances/Instances 1/pr226_05.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,756657.0,46,3,0.0071,56,10,4,1336,5.93778,,0,0,721,0,0,0,,,
Instances/Instances 1/pr226_06.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,766704.0,39,3,0.0055,55,9,3,1303,5.79111,,0,0,702,0,0,0,,,
Instances/Instances 1/pr226_07.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,762602.0,45,3,0.0066,55,9,5,1325,5.88889,,0,0,698,0,0,0,,,
Instances/Instances 1/pr226_08.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,783056.0,45,3,0.0054,57,9,4,1330,5.91111,,0,0,713,0,0,0,,,
Instances/Instances 1/pr226_09.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,767513.0,41,4,0.0048,57,9,5,1335,5.93333,,0,0,740,0,0,0,,,
Instances/Instances 1/pr226_10.gt,225,100.0,86400.0,PTVRP_LAYERED_SAFE,758202.0,43,4,0.0054,57,11,4,1358,6.03556,,0,0,720,0,0,0,,,
Instances/Instances 1/pr2392_01.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6271806.0,450,3,0.0086,591,12,5,20275,8.47972,,0,0,13898,0,0,0,,,
Instances/Instances 1/pr2392_02.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6484348.0,463,4,0.0109,610,12,5,20446,8.55123,,0,0,13968,0,0,0,,,
Instances/Instances 1/pr2392_03.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6459415.0,458,5,0.0096,610,12,5,20505,8.57591,,0,0,13991,0,0,0,,,
Instances/Instances 1/pr2392_04.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6472349.0,452,4,0.0086,606,11,5,20432,8.54538,,0,0,13849,0,0,0,,,
Instances/Instances 1/pr2392_05.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6429614.0,463,5,0.0099,606,12,5,20445,8.55082,,0,0,13787,0,0,0,,,
Instances/Instances 1/pr2392_06.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6681445.0,459,4,0.0095,624,12,5,20596,8.61397,,0,0,14033,0,0,0,,,
Instances/Instances 1/pr2392_07.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6492321.0,453,4,0.0101,608,12,5,20426,8.54287,,0,0,13917,0,0,0,,,
Instances/Instances 1/pr2392_08.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6539047.0,448,5,0.0086,613,12,5,20416,8.53869,,0,0,14078,0,0,0,,,
Instances/Instances 1/pr2392_09.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6503231.0,468,4,0.0091,614,12,4,20559,8.59849,,0,0,13657,0,0,0,,,
Instances/Instances 1/pr2392_10.gt,2391,100.0,86400.0,PTVRP_LAYERED_SAFE,6518111.0,462,4,0.01,614,12,5,20505,8.57591,,0,0,14108,0,0,0,,,
Instances/Instances 1/pr264_01.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,532550.0,48,3,0.0051,62,13,4,2129,8.09506,,0,0,1174,0,0,0,,,
Instances/Instances 1/pr264_02.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,580194.0,59,3,0.0044,70,14,4,2284,8.68441,,0,0,1187,0,0,0,,,
Instances/Instances 1/pr264_03.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,597584.0,51,4,0.0059,71,14,4,2298,8.73764,,0,0,1186,0,0,0,,,
Instances/Instances 1/pr264_04.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,597027.0,56,4,0.0055,69,13,5,2245,8.53612,,0,0,1253,0,0,0,,,
Instances/Instances 1/pr264_05.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,544100.0,55,3,0.0074,64,12,4,2160,8.21293,,0,0,1160,0,0,0,,,
Instances/Instances 1/pr264_06.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,555802.0,53,3,0.0052,66,13,5,2177,8.27757,,0,0,1212,0,0,0,,,
Instances/Instances 1/pr264_07.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,599206.0,56,3,0.0053,70,13,6,2249,8.55133,,0,0,1139,0,0,0,,,
Instances/Instances 1/pr264_08.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,585693.0,53,4,0.0061,69,13,4,2213,8.41445,,0,0,1142,0,0,0,,,
Instances/Instances 1/pr264_09.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,563200.0,48,4,0.0066,66,13,5,2210,8.40304,,0,0,1257,0,0,0,,,
Instances/Instances 1/pr264_10.gt,263,100.0,86400.0,PTVRP_LAYERED_SAFE,592131.0,48,3,0.0049,68,13,5,2210,8.40304,,0,0,1184,0,0,0,,,
Instances/Instances 1/pr299_01.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,340299.0,61,3,0.0056,72,12,3,2841,9.53356,,0,0,622,0,0,0,,,
Instances/Instances 1/pr299_02.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,375809.0,65,3,0.0064,80,13,4,3000,10.0671,,0,0,618,0,0,0,,,
Instances/Instances 1/pr299_03.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,385897.0,69,3,0.0059,79,13,3,2970,9.96644,,0,0,690,0,0,0,,,
Instances/Instances 1/pr299_04.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,355455.0,69,2,0.0079,75,13,3,2879,9.66107,,0,0,591,0,0,0,,,
Instances/Instances 1/pr299_05.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,347334.0,73,2,0.0056,74,12,4,2862,9.60403,,0,0,596,0,0,0,,,
Instances/Instances 1/pr299_06.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,367335.0,67,3,0.0056,77,12,3,2941,9.86913,,0,0,614,0,0,0,,,
Instances/Instances 1/pr299_07.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,373681.0,68,2,0.0054,79,13,3,3001,10.0705,,0,0,607,0,0,0,,,
Instances/Instances 1/pr299_08.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,353447.0,64,3,0.0062,74,13,3,2921,9.80201,,0,0,634,0,0,0,,,
Instances/Instances 1/pr299_09.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,384554.0,68,3,0.005,80,13,3,2946,9.88591,,0,0,650,0,0,0,,,
Instances/Instances 1/pr299_10.gt,298,100.0,86400.0,PTVRP_LAYERED_SAFE,359937.0,65,2,0.0056,76,12,3,2909,9.76174,,0,0,665,0,0,0,,,
Instances/Instances 1/pr439_01.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,840706.0,98,3,0.0059,108,12,3,3615,8.25342,,0,0,1431,0,0,0,,,
Instances/Instances 1/pr439_02.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,904208.0,100,3,0.0068,116,13,4,3715,8.48174,,0,0,1488,0,0,0,,,
Instances/Instances 1/pr439_03.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,894461.0,102,3,0.0056,111,11,4,3613,8.24886,,0,0,1450,0,0,0,,,
Instances/Instances 1/pr439_04.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,870009.0,101,3,0.0056,110,12,4,3620,8.26484,,0,0,1381,0,0,0,,,
Instances/Instances 1/pr439_05.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,899423.0,100,3,0.0055,114,13,5,3636,8.30137,,0,0,1410,0,0,0,,,
Instances/Instances 1/pr439_06.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,897277.0,96,3,0.0057,113,12,3,3634,8.2968,,0,0,1411,0,0,0,,,
Instances/Instances 1/pr439_07.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,925317.0,92,3,0.0061,114,12,4,3676,8.39269,,0,0,1450,0,0,0,,,
Instances/Instances 1/pr439_08.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,886744.0,110,3,0.0055,115,14,3,3722,8.49772,,0,0,1504,0,0,0,,,
Instances/Instances 1/pr439_09.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,874916.0,95,3,0.0048,109,13,4,3615,8.25342,,0,0,1393,0,0,0,,,
Instances/Instances 1/pr439_10.gt,438,100.0,86400.0,PTVRP_LAYERED_SAFE,888910.0,107,3,0.0051,113,13,4,3694,8.43379,,0,0,1465,0,0,0,,,
Instances/Instances 1/pr76_01.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,327253.0,22,2,0.0046,21,5,2,265,3.53333,,0,0,59,0,0,0,,,
Instances/Instances 1/pr76_02.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,312258.0,23,1,0.0062,19,4,2,250,3.33333,,0,0,45,0,0,0,,,
Instances/Instances 1/pr76_03.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,339052.0,25,2,0.0047,22,5,2,266,3.54667,,0,0,52,0,0,0,,,
Instances/Instances 1/pr76_04.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,287762.0,21,1,0.0046,18,4,2,240,3.2,,0,0,46,0,0,0,,,
Instances/Instances 1/pr76_05.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,320428.0,25,1,0.0051,21,5,1,263,3.50667,,0,0,50,0,0,0,,,
Instances/Instances 1/pr76_06.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,296177.0,21,2,0.0057,18,4,2,242,3.22667,,0,0,37,0,0,0,,,
Instances/Instances 1/pr76_07.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,316418.0,23,2,0.0047,21,5,2,265,3.53333,,0,0,59,0,0,0,,,
Instances/Instances 1/pr76_08.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,303456.0,23,1,0.0047,20,5,1,249,3.32,,0,0,34,0,0,0,,,
Instances/Instances 1/pr76_09.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,328437.0,23,2,0.0047,20,4,2,255,3.4,,0,0,49,0,0,0,,,
Instances/Instances 1/pr76_10.gt,75,100.0,86400.0,PTVRP_LAYERED_SAFE,302177.0,23,1,0.0043,19,4,2,249,3.32,,0,0,51,0,0,0,,,
Instances/Instances 1/qa194_01.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,48026.0,52,3,0.0048,51,24,4,3409,17.6632,,0,0,196,0,0,0,,,
Instances/Instances 1/qa194_02.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,47902.0,47,2,0.0065,51,24,4,3231,16.7409,,0,0,186,0,0,0,,,
Instances/Instances 1/qa194_03.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,45009.0,49,2,0.0048,49,25,4,3279,16.9896,,0,0,194,0,0,0,,,
Instances/Instances 1/qa194_04.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,47863.0,44,3,0.0051,50,23,3,3322,17.2124,,0,0,195,0,0,0,,,
Instances/Instances 1/qa194_05.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,49692.0,50,3,0.005,54,27,4,3536,18.3212,,0,0,212,0,0,0,,,
Instances/Instances 1/qa194_06.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,47600.0,49,2,0.0067,52,24,3,3412,17.6788,,0,0,179,0,0,0,,,
Instances/Instances 1/qa194_07.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,48683.0,51,3,0.0049,53,25,3,3488,18.0725,,0,0,225,0,0,0,,,
Instances/Instances 1/qa194_08.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,47383.0,51,2,0.0052,51,24,5,3317,17.1865,,0,0,172,0,0,0,,,
Instances/Instances 1/qa194_09.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,46365.0,50,2,0.0052,48,23,3,3235,16.7617,,0,0,170,0,0,0,,,
Instances/Instances 1/qa194_10.gt,193,100.0,86400.0,PTVRP_LAYERED_SAFE,45815.0,45,3,0.0047,49,23,3,3241,16.7927,,0,0,170,0,0,0,,,
Instances/Instances 1/rat195_01.gt,194,100.0,86400.0,PTVRP_LAYERED_SAFE,11847.0,54,2,0.0064,53,44,3,4949,25.5103,,0,0,32,0,0,0,,,
Instances/Instances 1/rat195_02.gt,194,100.0,86400.0,PTVRP_LAYERED_SAFE,11412.0,52,2,0.0047,50,42,3,4672,24.0825,,0,0,24,0,0,0,,,
Instances/Instances 1/rat195_03.gt,194,100.0,86400.0,PTVRP_LAYERED_SAFE,11329.0,51,2,0.0049,51,43,2,4989,25.7165,,0,0,32,0,0,0,,,
Instances/Instances 1/rat195_04.gt,194,100.0,86400.0,PTVRP_LAYERED_SAFE,10698.0,56,2,0.0055,48,42,2,4803,24.7577,,0,0,38,0,0,0,,,
Instances/Instances 1/rat195_05.gt,194,100.0,86400.0,PTVRP_LAYERED_SAFE,11426.0,51,2,0.005,50,42,3,4926,25.3918,,0,0,30,0,0,0,,,
