instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/rat783_01.gt,782,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,81721.0,177,3,0.005,201,45,4,29980,38.3376,,0,0,1524,0,,,,,
Instances/Instances 1/rat783_02.gt,782,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,42440.0,105,2,0.0041,98,31,2,20102,25.7059,,0,0,708,0,,,,,
Instances/Instances 1/rat783_03.gt,782,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,22025.0,44,1,0.0035,41,20,1,11887,15.2008,,0,0,392,0,,,,,
Instances/Instances 1/rat783_04.gt,782,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15097.0,23,1,0.0031,20,14,1,7203,9.211,,0,0,230,0,,,,,
Instances/Instances 1/rat783_05.gt,782,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,11598.0,12,1,0.0028,11,10,1,4319,5.52302,,0,0,0,0,,,,,
Instances/Instances 1/rat783_06.gt,782,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9892.0,5,1,0.0027,4,4,1,1909,2.44118,,0,0,0,0,,,,,
Instances/Instances 1/rat783_07.gt,782,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9552.0,3,1,0.0027,2,2,1,1178,1.50639,,0,0,0,0,,,,,
Instances/Instances 1/rat783_08.gt,782,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9389.0,2,1,0.0032,1,1,1,782,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rat783_09.gt,782,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9389.0,2,1,0.0026,1,1,1,782,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rat783_10.gt,782,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9389.0,2,1,0.0025,1,1,1,782,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rat99_01.gt,98,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,4164.0,25,2,0.0025,23,23,2,1130,11.5306,,0,0,0,0,,,,,
Instances/Instances 1/rat99_02.gt,98,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,2540.0,13,1,0.0023,12,12,1,623,6.35714,,0,0,0,0,,,,,
Instances/Instances 1/rat99_03.gt,98,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,1744.0,6,1,0.0023,6,6,1,286,2.91837,,0,0,0,0,,,,,
Instances/Instances 1/rat99_04.gt,98,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1497.0,3,1,0.0023,3,3,1,180,1.83673,,0,0,0,0,,,,,
Instances/Instances 1/rat99_05.gt,98,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1399.0,2,1,0.0023,2,2,1,113,1.15306,,0,0,0,0,,,,,
Instances/Instances 1/rat99_06.gt,98,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0023,1,1,1,98,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rat99_07.gt,98,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0022,1,1,1,98,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rat99_08.gt,98,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0022,1,1,1,98,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rat99_09.gt,98,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0023,1,1,1,98,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rat99_10.gt,98,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1395.0,1,1,0.0022,1,1,1,98,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rd100_01.gt,99,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,26860.0,27,1,0.0025,22,15,2,995,10.0505,,0,0,24,0,,,,,
Instances/Instances 1/rd100_02.gt,99,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,17125.0,14,1,0.0025,12,11,1,640,6.46465,,0,0,5,0,,,,,
Instances/Instances 1/rd100_03.gt,99,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,11463.0,6,1,0.0024,6,6,1,308,3.11111,,0,0,0,0,,,,,
Instances/Instances 1/rd100_04.gt,99,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9816.0,4,1,0.0023,3,3,1,177,1.78788,,0,0,0,0,,,,,
Instances/Instances 1/rd100_05.gt,99,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,9356.0,3,1,0.0022,2,2,1,123,1.24242,,0,0,0,0,,,,,
Instances/Instances 1/rd100_06.gt,99,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0022,1,1,1,99,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rd100_07.gt,99,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0022,1,1,1,99,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rd100_08.gt,99,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0022,1,1,1,99,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rd100_09.gt,99,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0022,1,1,1,99,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rd100_10.gt,99,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,8967.0,2,1,0.0022,1,1,1,99,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rd400_01.gt,399,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,99006.0,101,2,0.0034,100,26,3,8067,20.218,,0,0,542,0,,,,,
Instances/Instances 1/rd400_02.gt,399,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,54509.0,56,1,0.0029,51,17,2,5613,14.0677,,0,0,200,0,,,,,
Instances/Instances 1/rd400_03.gt,399,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,29878.0,23,1,0.0036,21,11,1,3285,8.23308,,0,0,210,0,,,,,
Instances/Instances 1/rd400_04.gt,399,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,21169.0,11,1,0.0026,10,7,1,1917,4.80451,,0,0,0,0,,,,,
Instances/Instances 1/rd400_05.gt,399,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,18032.0,8,1,0.0026,6,6,1,1289,3.23058,,0,0,29,0,,,,,
Instances/Instances 1/rd400_06.gt,399,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15880.0,3,1,0.0026,3,3,1,616,1.54386,,0,0,0,0,,,,,
Instances/Instances 1/rd400_07.gt,399,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15507.0,2,1,0.0025,2,2,1,409,1.02506,,0,0,0,0,,,,,
Instances/Instances 1/rd400_08.gt,399,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15316.0,1,1,0.0026,1,1,1,399,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rd400_09.gt,399,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15316.0,1,1,0.0025,1,1,1,399,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rd400_10.gt,399,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,15316.0,1,1,0.0024,1,1,1,399,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rl11849_01.gt,11848,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,34562643.0,1790,6,0.0265,3002,21,6,122554,10.3439,,0,0,120195,0,,,,,
Instances/Instances 1/rl11849_02.gt,11848,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,17809296.0,1274,4,0.0209,1518,14,6,98439,8.30849,,0,0,131018,0,,,,,
Instances/Instances 1/rl11849_03.gt,11848,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,7531671.0,621,2,0.018,609,9,3,70276,5.93147,,0,0,115328,0,,,,,
Instances/Instances 1/rl11849_04.gt,11848,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,4139341.0,313,1,0.0151,304,6,2,52786,4.45527,,0,0,90522,0,,,,,
Instances/Instances 1/rl11849_05.gt,11848,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,2513746.0,160,1,0.0132,154,4,1,38969,3.28908,,0,0,64545,0,,,,,
Instances/Instances 1/rl11849_06.gt,11848,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1505293.0,66,1,0.0111,61,3,1,23769,2.00616,,0,0,2576,0,,,,,
Instances/Instances 1/rl11849_07.gt,11848,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1185215.0,34,1,0.0108,31,2,1,23082,1.94818,,0,0,59729,0,,,,,
Instances/Instances 1/rl11849_08.gt,11848,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1024038.0,19,1,0.0095,16,1,1,11848,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rl11849_09.gt,11848,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,994667.0,14,1,0.0098,7,1,1,11848,1.0,,0,0,43477,0,,,,,
Instances/Instances 1/rl11849_10.gt,11848,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,994667.0,14,1,0.0098,4,1,1,11848,1.0,,0,0,43477,0,,,,,
Instances/Instances 1/rl1304_01.gt,1303,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,3961808.0,257,3,0.005,329,11,4,10112,7.76055,,0,0,7467,0,,,,,
Instances/Instances 1/rl1304_02.gt,1303,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,2088153.0,172,2,0.0042,167,8,3,7719,5.92402,,0,0,6647,0,,,,,
Instances/Instances 1/rl1304_03.gt,1303,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,961355.0,73,1,0.0038,68,5,2,5308,4.07368,,0,0,4730,0,,,,,
Instances/Instances 1/rl1304_04.gt,1303,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,577486.0,35,1,0.0034,33,4,1,3964,3.04221,,0,0,3575,0,,,,,
Instances/Instances 1/rl1304_05.gt,1303,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,405682.0,19,1,0.0032,17,3,1,2704,2.07521,,0,0,277,0,,,,,
Instances/Instances 1/rl1304_06.gt,1303,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,299168.0,8,1,0.0033,7,2,1,1761,1.3515,,0,0,423,0,,,,,
Instances/Instances 1/rl1304_07.gt,1303,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,279685.0,5,1,0.003,4,1,1,1303,1.0,,0,0,215,0,,,,,
Instances/Instances 1/rl1304_08.gt,1303,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,277708.0,5,1,0.003,2,1,1,1303,1.0,,0,0,606,0,,,,,
Instances/Instances 1/rl1304_09.gt,1303,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,277708.0,5,1,0.003,1,1,1,1303,1.0,,0,0,606,0,,,,,
Instances/Instances 1/rl1304_10.gt,1303,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,277708.0,5,1,0.003,1,1,1,1303,1.0,,0,0,606,0,,,,,
Instances/Instances 1/rl1323_01.gt,1322,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,4333098.0,245,4,0.0047,345,11,5,9967,7.53933,,0,0,7309,0,,,,,
Instances/Instances 1/rl1323_02.gt,1322,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,2158890.0,163,2,0.0043,167,8,3,7625,5.76778,,0,0,6383,0,,,,,
Instances/Instances 1/rl1323_03.gt,1322,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,994180.0,71,1,0.0036,67,5,2,5111,3.86611,,0,0,3198,0,,,,,
Instances/Instances 1/rl1323_04.gt,1322,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,623637.0,36,1,0.0034,35,4,1,3857,2.91755,,0,0,3566,0,,,,,
Instances/Instances 1/rl1323_05.gt,1322,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,430065.0,19,1,0.0033,17,3,1,2587,1.95688,,0,0,119,0,,,,,
Instances/Instances 1/rl1323_06.gt,1322,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,331374.0,8,1,0.0032,7,2,1,1727,1.30635,,0,0,829,0,,,,,
Instances/Instances 1/rl1323_07.gt,1322,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,305210.0,5,1,0.0031,4,1,1,1322,1.0,,0,0,724,0,,,,,
Instances/Instances 1/rl1323_08.gt,1322,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,305210.0,5,1,0.0031,2,1,1,1322,1.0,,0,0,1043,0,,,,,
Instances/Instances 1/rl1323_09.gt,1322,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,305210.0,5,1,0.003,1,1,1,1322,1.0,,0,0,1043,0,,,,,
Instances/Instances 1/rl1323_10.gt,1322,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,305210.0,5,1,0.0031,1,1,1,1322,1.0,,0,0,1043,0,,,,,
Instances/Instances 1/rl1889_01.gt,1888,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,6228521.0,344,5,0.0061,482,13,5,14900,7.89195,,0,0,12530,0,,,,,
Instances/Instances 1/rl1889_02.gt,1888,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,3218612.0,226,3,0.0053,242,9,4,11656,6.17373,,0,0,12048,0,,,,,
Instances/Instances 1/rl1889_03.gt,1888,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,1445235.0,102,1,0.0043,97,5,3,8003,4.23888,,0,0,7809,0,,,,,
Instances/Instances 1/rl1889_04.gt,1888,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,863473.0,51,1,0.0039,49,4,1,5853,3.10011,,0,0,5756,0,,,,,
Instances/Instances 1/rl1889_05.gt,1888,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,581959.0,26,1,0.0036,25,3,1,4084,2.16314,,0,0,857,0,,,,,
Instances/Instances 1/rl1889_06.gt,1888,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,407084.0,11,1,0.0036,10,2,1,3384,1.79237,,0,0,6818,0,,,,,
Instances/Instances 1/rl1889_07.gt,1888,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,359202.0,6,1,0.0034,5,1,1,1888,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rl1889_08.gt,1888,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,351630.0,6,1,0.0034,3,1,1,1888,1.0,,0,0,2292,0,,,,,
Instances/Instances 1/rl1889_09.gt,1888,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,351630.0,6,1,0.0033,1,1,1,1888,1.0,,0,0,2292,0,,,,,
Instances/Instances 1/rl1889_10.gt,1888,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,351630.0,6,1,0.0034,1,1,1,1888,1.0,,0,0,2292,0,,,,,
Instances/Instances 1/rl5915_01.gt,5914,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,16941723.0,927,5,0.0141,1484,16,6,57725,9.76074,,0,0,54776,0,,,,,
Instances/Instances 1/rl5915_02.gt,5914,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,8795198.0,657,3,0.012,752,12,4,46071,7.79016,,0,0,59604,0,,,,,
Instances/Instances 1/rl5915_03.gt,5914,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,3812692.0,312,2,0.0105,304,8,3,32578,5.50862,,0,0,50864,0,,,,,
Instances/Instances 1/rl5915_04.gt,5914,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,2130660.0,157,1,0.0086,151,6,2,24286,4.10653,,0,0,35642,0,,,,,
Instances/Instances 1/rl5915_05.gt,5914,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1325177.0,80,1,0.0075,76,4,1,17884,3.02401,,0,0,30244,0,,,,,
Instances/Instances 1/rl5915_06.gt,5914,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,845893.0,34,1,0.0065,31,2,1,11624,1.96551,,0,0,1555,0,,,,,
Instances/Instances 1/rl5915_07.gt,5914,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,684223.0,18,1,0.0063,15,2,1,8900,1.5049,,0,0,20472,0,,,,,
Instances/Instances 1/rl5915_08.gt,5914,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,624324.0,10,1,0.0058,8,1,1,5914,1.0,,0,0,4753,0,,,,,
Instances/Instances 1/rl5915_09.gt,5914,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,616974.0,8,1,0.0066,4,1,1,5914,1.0,,0,0,13395,0,,,,,
Instances/Instances 1/rl5915_10.gt,5914,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,616974.0,8,1,0.0062,2,1,1,5914,1.0,,0,0,13395,0,,,,,
Instances/Instances 1/rl5934_01.gt,5933,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,17063015.0,996,5,0.0154,1516,16,6,59212,9.98011,,0,0,54001,0,,,,,
Instances/Instances 1/rl5934_02.gt,5933,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,8697938.0,658,4,0.0124,754,12,4,46613,7.85656,,0,0,56862,0,,,,,
Instances/Instances 1/rl5934_03.gt,5933,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,3708635.0,312,2,0.01,303,8,3,32919,5.54846,,0,0,45294,0,,,,,
Instances/Instances 1/rl5934_04.gt,5933,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,2127667.0,157,1,0.0087,154,6,2,24595,4.14546,,0,0,32451,0,,,,,
Instances/Instances 1/rl5934_05.gt,5933,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1299956.0,80,1,0.0076,76,4,1,17752,2.99208,,0,0,22251,0,,,,,
Instances/Instances 1/rl5934_06.gt,5933,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,833835.0,34,1,0.0071,31,2,1,11675,1.96781,,0,0,3278,0,,,,,
Instances/Instances 1/rl5934_07.gt,5933,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,681392.0,19,1,0.0069,16,2,1,9956,1.67807,,0,0,25695,0,,,,,
Instances/Instances 1/rl5934_08.gt,5933,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,613159.0,9,1,0.0064,8,1,1,5933,1.0,,0,0,2296,0,,,,,
Instances/Instances 1/rl5934_09.gt,5933,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,610282.0,9,1,0.0064,4,1,1,5933,1.0,,0,0,24288,0,,,,,
Instances/Instances 1/rl5934_10.gt,5933,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,610282.0,9,1,0.0062,2,1,1,5933,1.0,,0,0,24288,0,,,,,
Instances/Instances 1/rw1621_01.gt,1620,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,505772.0,301,5,0.0077,419,42,8,52542,32.4333,,0,0,11697,0,,,,,
Instances/Instances 1/rw1621_02.gt,1620,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,256645.0,193,2,0.0062,208,30,4,37477,23.134,,0,0,6863,0,,,,,
Instances/Instances 1/rw1621_03.gt,1620,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,115222.0,87,1,0.0055,83,18,3,23473,14.4895,,0,0,2344,0,,,,,
Instances/Instances 1/rw1621_04.gt,1620,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,69012.0,45,1,0.0044,43,13,2,16382,10.1123,,0,0,854,0,,,,,
Instances/Instances 1/rw1621_05.gt,1620,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,47035.0,23,1,0.0045,21,9,1,11000,6.79012,,0,0,478,0,,,,,
Instances/Instances 1/rw1621_06.gt,1620,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,33470.0,10,1,0.0035,9,5,1,6119,3.77716,,0,0,0,0,,,,,
Instances/Instances 1/rw1621_07.gt,1620,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,29392.0,5,1,0.0034,5,4,1,4128,2.54815,,0,0,0,0,,,,,
Instances/Instances 1/rw1621_08.gt,1620,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,27739.0,3,1,0.0032,3,3,1,2495,1.54012,,0,0,0,0,,,,,
Instances/Instances 1/rw1621_09.gt,1620,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,27418.0,1,1,0.0033,1,1,1,1620,1.0,,0,0,0,0,,,,,
Instances/Instances 1/rw1621_10.gt,1620,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,27418.0,1,1,0.0031,1,1,1,1620,1.0,,0,0,0,0,,,,,
Instances/Instances 1/st70_01.gt,69,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,1877.0,16,2,0.0023,16,16,2,564,8.17391,,0,0,0,0,,,,,
Instances/Instances 1/st70_02.gt,69,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,1254.0,9,1,0.0022,9,9,1,327,4.73913,,0,0,0,0,,,,,
Instances/Instances 1/st70_03.gt,69,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,890.0,5,1,0.0023,4,4,1,166,2.4058,,0,0,0,0,,,,,
Instances/Instances 1/st70_04.gt,69,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,794.0,3,1,0.0021,2,2,1,93,1.34783,,0,0,0,0,,,,,
Instances/Instances 1/st70_05.gt,69,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,780.0,1,1,0.0026,1,1,1,69,1.0,,0,0,0,0,,,,,
Instances/Instances 1/st70_06.gt,69,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,780.0,1,1,0.0023,1,1,1,69,1.0,,0,0,0,0,,,,,
Instances/Instances 1/st70_07.gt,69,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,780.0,1,1,0.0023,1,1,1,69,1.0,,0,0,0,0,,,,,
Instances/Instances 1/st70_08.gt,69,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,780.0,1,1,0.0022,1,1,1,69,1.0,,0,0,0,0,,,,,
Instances/Instances 1/st70_09.gt,69,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,780.0,1,1,0.0023,1,1,1,69,1.0,,0,0,0,0,,,,,
Instances/Instances 1/st70_10.gt,69,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,780.0,1,1,0.0022,1,1,1,69,1.0,,0,0,0,0,,,,,
Instances/Instances 1/sw24978_01.gt,24977,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,43962617.0,3462,7,0.0652,6385,29,9,429103,17.1799,,0,0,375549,0,,,,,
Instances/Instances 1/sw24978_02.gt,24977,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,22326305.0,2493,4,0.0567,3180,21,7,340038,13.614,,1,0,399340,0,,,,,
Instances/Instances 1/sw24978_03.gt,24977,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,9310817.0,1274,2,0.0434,1272,13,3,239946,9.60668,,0,0,283941,0,,,,,
Instances/Instances 1/sw24978_04.gt,24977,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,5042409.0,657,1,0.0359,641,9,3,179742,7.1963,,0,0,151918,0,,,,,
Instances/Instances 1/sw24978_05.gt,24977,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,2891595.0,325,1,0.0313,316,7,2,132653,5.31101,,0,0,73885,0,,,,,
Instances/Instances 1/sw24978_06.gt,24977,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1662823.0,133,1,0.0266,129,4,1,89942,3.60099,,0,0,47094,0,,,,,
Instances/Instances 1/sw24978_07.gt,24977,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1244321.0,68,1,0.0253,64,3,1,66168,2.64916,,0,0,21500,0,,,,,
Instances/Instances 1/sw24978_08.gt,24977,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1039172.0,36,1,0.0223,32,2,1,45897,1.83757,,0,0,14597,0,,,,,
Instances/Instances 1/sw24978_09.gt,24977,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,938916.0,16,1,0.0276,13,1,1,24977,1.0,,0,0,42046,0,,,,,
Instances/Instances 1/sw24978_10.gt,24977,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,921494.0,13,1,0.0198,7,1,1,24977,1.0,,0,0,74907,0,,,,,
Instances/Instances 1/ts225_01.gt,224,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,753549.0,57,2,0.0032,57,7,4,1126,5.02679,,0,0,391,0,,,,,
Instances/Instances 1/ts225_02.gt,224,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,464853.0,35,1,0.0026,32,5,2,871,3.88839,,0,0,493,0,,,,,
Instances/Instances 1/ts225_03.gt,224,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,238729.0,13,1,0.0024,12,3,1,560,2.5,,0,0,269,0,,,,,
Instances/Instances 1/ts225_04.gt,224,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,175964.0,7,1,0.0025,6,2,1,410,1.83036,,0,0,28,0,,,,,
Instances/Instances 1/ts225_05.gt,224,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,148763.0,4,1,0.0024,3,2,1,228,1.01786,,0,0,9,0,,,,,
Instances/Instances 1/ts225_06.gt,224,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,143060.0,3,1,0.0024,2,1,1,224,1.0,,0,0,22,0,,,,,
Instances/Instances 1/ts225_07.gt,224,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,143060.0,3,1,0.0023,1,1,1,224,1.0,,0,0,22,0,,,,,
Instances/Instances 1/ts225_08.gt,224,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,143060.0,3,1,0.0023,1,1,1,224,1.0,,0,0,22,0,,,,,
Instances/Instances 1/ts225_09.gt,224,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,143060.0,3,1,0.0022,1,1,1,224,1.0,,0,0,22,0,,,,,
Instances/Instances 1/ts225_10.gt,224,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,143060.0,3,1,0.0024,1,1,1,224,1.0,,0,0,22,0,,,,,
Instances/Instances 1/tsp225_01.gt,224,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,20111.0,59,2,0.0028,57,37,3,5656,25.25,,0,0,114,0,,,,,
Instances/Instances 1/tsp225_02.gt,224,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,12470.0,33,2,0.0025,32,27,2,3379,15.0848,,0,0,24,0,,,,,
Instances/Instances 1/tsp225_03.gt,224,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,6755.0,13,1,0.0023,12,12,1,1403,6.26339,,0,0,0,0,,,,,
Instances/Instances 1/tsp225_04.gt,224,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,5378.0,7,1,0.0023,6,6,1,774,3.45536,,0,0,0,0,,,,,
Instances/Instances 1/tsp225_05.gt,224,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,4684.0,3,1,0.0023,3,3,1,433,1.93304,,0,0,0,0,,,,,
Instances/Instances 1/tsp225_06.gt,224,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,4425.0,2,1,0.0022,2,2,1,236,1.05357,,0,0,0,0,,,,,
Instances/Instances 1/tsp225_07.gt,224,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,4418.0,1,1,0.0023,1,1,1,224,1.0,,0,0,0,0,,,,,
Instances/Instances 1/tsp225_08.gt,224,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,4418.0,1,1,0.0023,1,1,1,224,1.0,,0,0,0,0,,,,,
