instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/tz6117_03.gt,6116,100.0,86400.0,PTVRP,12671790.0,939,7,0.0138,,,,,,,,,,,,,,,
Instances/Instances 1/tz6117_04.gt,6116,100.0,86400.0,PTVRP,12796072.0,974,5,0.0135,,,,,,,,,,,,,,,
Instances/Instances 1/tz6117_05.gt,6116,100.0,86400.0,PTVRP,12459778.0,952,6,0.0134,,,,,,,,,,,,,,,
Instances/Instances 1/tz6117_06.gt,6116,100.0,86400.0,PTVRP,12810191.0,935,6,0.0136,,,,,,,,,,,,,,,
Instances/Instances 1/tz6117_07.gt,6116,100.0,86400.0,PTVRP,12704025.0,948,7,0.0129,,,,,,,,,,,,,,,
Instances/Instances 1/tz6117_08.gt,6116,100.0,86400.0,PTVRP,12597102.0,943,6,0.0126,,,,,,,,,,,,,,,
Instances/Instances 1/tz6117_09.gt,6116,100.0,86400.0,PTVRP,12594943.0,959,6,0.0131,,,,,,,,,,,,,,,
Instances/Instances 1/tz6117_10.gt,6116,100.0,86400.0,PTVRP,12616671.0,964,6,0.0128,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_01.gt,1059,100.0,86400.0,PTVRP,2929446.0,220,3,0.0056,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_02.gt,1059,100.0,86400.0,PTVRP,2920714.0,219,3,0.0059,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_03.gt,1059,100.0,86400.0,PTVRP,2930870.0,249,4,0.0063,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_04.gt,1059,100.0,86400.0,PTVRP,2971375.0,214,4,0.0058,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_05.gt,1059,100.0,86400.0,PTVRP,2914306.0,218,3,0.0059,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_06.gt,1059,100.0,86400.0,PTVRP,2931750.0,218,4,0.0061,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_07.gt,1059,100.0,86400.0,PTVRP,2887710.0,213,4,0.0072,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_08.gt,1059,100.0,86400.0,PTVRP,2933959.0,217,3,0.0056,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_09.gt,1059,100.0,86400.0,PTVRP,2901514.0,227,4,0.0058,,,,,,,,,,,,,,,
Instances/Instances 1/u1060_10.gt,1059,100.0,86400.0,PTVRP,2950166.0,236,4,0.0058,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_01.gt,1431,100.0,86400.0,PTVRP,1689644.0,295,3,0.0085,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_02.gt,1431,100.0,86400.0,PTVRP,1756882.0,300,3,0.0063,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_03.gt,1431,100.0,86400.0,PTVRP,1720119.0,306,3,0.0065,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_04.gt,1431,100.0,86400.0,PTVRP,1723255.0,291,3,0.0074,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_05.gt,1431,100.0,86400.0,PTVRP,1753256.0,301,3,0.0065,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_06.gt,1431,100.0,86400.0,PTVRP,1755048.0,314,3,0.0065,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_07.gt,1431,100.0,86400.0,PTVRP,1770353.0,309,4,0.0067,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_08.gt,1431,100.0,86400.0,PTVRP,1750849.0,310,3,0.0062,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_09.gt,1431,100.0,86400.0,PTVRP,1769624.0,305,3,0.0063,,,,,,,,,,,,,,,
Instances/Instances 1/u1432_10.gt,1431,100.0,86400.0,PTVRP,1753611.0,308,3,0.0064,,,,,,,,,,,,,,,
Instances/Instances 1/u159_01.gt,158,100.0,86400.0,PTVRP,235559.0,43,2,0.0045,,,,,,,,,,,,,,,
Instances/Instances 1/u159_02.gt,158,100.0,86400.0,PTVRP,216892.0,38,3,0.0058,,,,,,,,,,,,,,,
Instances/Instances 1/u159_03.gt,158,100.0,86400.0,PTVRP,204628.0,36,3,0.0045,,,,,,,,,,,,,,,
Instances/Instances 1/u159_04.gt,158,100.0,86400.0,PTVRP,211969.0,38,2,0.0063,,,,,,,,,,,,,,,
Instances/Instances 1/u159_05.gt,158,100.0,86400.0,PTVRP,218817.0,40,2,0.0069,,,,,,,,,,,,,,,
Instances/Instances 1/u159_06.gt,158,100.0,86400.0,PTVRP,197964.0,36,2,0.0046,,,,,,,,,,,,,,,
Instances/Instances 1/u159_07.gt,158,100.0,86400.0,PTVRP,220169.0,34,2,0.005,,,,,,,,,,,,,,,
Instances/Instances 1/u159_08.gt,158,100.0,86400.0,PTVRP,225307.0,38,2,0.0048,,,,,,,,,,,,,,,
Instances/Instances 1/u159_09.gt,158,100.0,86400.0,PTVRP,221066.0,43,2,0.0047,,,,,,,,,,,,,,,
Instances/Instances 1/u159_10.gt,158,100.0,86400.0,PTVRP,222065.0,41,3,0.0053,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_01.gt,1816,100.0,86400.0,PTVRP,908323.0,349,4,0.0084,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_02.gt,1816,100.0,86400.0,PTVRP,903539.0,362,4,0.0083,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_03.gt,1816,100.0,86400.0,PTVRP,900900.0,355,4,0.0089,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_04.gt,1816,100.0,86400.0,PTVRP,926278.0,372,4,0.008,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_05.gt,1816,100.0,86400.0,PTVRP,903550.0,353,4,0.0077,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_06.gt,1816,100.0,86400.0,PTVRP,896776.0,364,5,0.0078,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_07.gt,1816,100.0,86400.0,PTVRP,914526.0,360,4,0.0077,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_08.gt,1816,100.0,86400.0,PTVRP,901794.0,350,4,0.0074,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_09.gt,1816,100.0,86400.0,PTVRP,902398.0,351,4,0.0081,,,,,,,,,,,,,,,
Instances/Instances 1/u1817_10.gt,1816,100.0,86400.0,PTVRP,908822.0,347,4,0.0078,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_01.gt,2151,100.0,86400.0,PTVRP,1077821.0,423,4,0.0086,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_02.gt,2151,100.0,86400.0,PTVRP,1079930.0,416,5,0.0088,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_03.gt,2151,100.0,86400.0,PTVRP,1087953.0,428,4,0.0087,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_04.gt,2151,100.0,86400.0,PTVRP,1079166.0,406,4,0.0084,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_05.gt,2151,100.0,86400.0,PTVRP,1073919.0,421,4,0.0088,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_06.gt,2151,100.0,86400.0,PTVRP,1083037.0,423,4,0.0087,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_07.gt,2151,100.0,86400.0,PTVRP,1083657.0,422,5,0.0089,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_08.gt,2151,100.0,86400.0,PTVRP,1079463.0,422,4,0.0098,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_09.gt,2151,100.0,86400.0,PTVRP,1071351.0,413,4,0.0106,,,,,,,,,,,,,,,
Instances/Instances 1/u2152_10.gt,2151,100.0,86400.0,PTVRP,1088236.0,417,4,0.0086,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_01.gt,2318,100.0,86400.0,PTVRP,2655554.0,494,4,0.008,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_02.gt,2318,100.0,86400.0,PTVRP,2659037.0,505,3,0.01,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_03.gt,2318,100.0,86400.0,PTVRP,2646782.0,497,3,0.0128,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_04.gt,2318,100.0,86400.0,PTVRP,2666310.0,499,4,0.0082,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_05.gt,2318,100.0,86400.0,PTVRP,2604044.0,496,4,0.0092,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_06.gt,2318,100.0,86400.0,PTVRP,2651135.0,491,3,0.0092,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_07.gt,2318,100.0,86400.0,PTVRP,2635490.0,524,3,0.0116,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_08.gt,2318,100.0,86400.0,PTVRP,2662172.0,512,4,0.0087,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_09.gt,2318,100.0,86400.0,PTVRP,2665646.0,490,3,0.0082,,,,,,,,,,,,,,,
Instances/Instances 1/u2319_10.gt,2318,100.0,86400.0,PTVRP,2661007.0,510,3,0.008,,,,,,,,,,,,,,,
Instances/Instances 1/u574_01.gt,573,100.0,86400.0,PTVRP,315211.0,137,2,0.0073,,,,,,,,,,,,,,,
Instances/Instances 1/u574_02.gt,573,100.0,86400.0,PTVRP,314774.0,136,3,0.0056,,,,,,,,,,,,,,,
Instances/Instances 1/u574_03.gt,573,100.0,86400.0,PTVRP,298327.0,134,2,0.006,,,,,,,,,,,,,,,
Instances/Instances 1/u574_04.gt,573,100.0,86400.0,PTVRP,307809.0,126,3,0.0058,,,,,,,,,,,,,,,
Instances/Instances 1/u574_05.gt,573,100.0,86400.0,PTVRP,304755.0,126,2,0.0063,,,,,,,,,,,,,,,
Instances/Instances 1/u574_06.gt,573,100.0,86400.0,PTVRP,323155.0,130,3,0.0074,,,,,,,,,,,,,,,
Instances/Instances 1/u574_07.gt,573,100.0,86400.0,PTVRP,308936.0,139,3,0.006,,,,,,,,,,,,,,,
Instances/Instances 1/u574_08.gt,573,100.0,86400.0,PTVRP,311340.0,134,3,0.0052,,,,,,,,,,,,,,,
Instances/Instances 1/u574_09.gt,573,100.0,86400.0,PTVRP,295566.0,129,3,0.0062,,,,,,,,,,,,,,,
Instances/Instances 1/u574_10.gt,573,100.0,86400.0,PTVRP,310873.0,133,3,0.0054,,,,,,,,,,,,,,,
Instances/Instances 1/u724_01.gt,723,100.0,86400.0,PTVRP,394021.0,162,4,0.01,,,,,,,,,,,,,,,
Instances/Instances 1/u724_02.gt,723,100.0,86400.0,PTVRP,394132.0,159,4,0.0073,,,,,,,,,,,,,,,
Instances/Instances 1/u724_03.gt,723,100.0,86400.0,PTVRP,381510.0,164,3,0.0059,,,,,,,,,,,,,,,
Instances/Instances 1/u724_04.gt,723,100.0,86400.0,PTVRP,397244.0,169,3,0.006,,,,,,,,,,,,,,,
Instances/Instances 1/u724_05.gt,723,100.0,86400.0,PTVRP,404839.0,163,4,0.0075,,,,,,,,,,,,,,,
Instances/Instances 1/u724_06.gt,723,100.0,86400.0,PTVRP,398647.0,162,4,0.0084,,,,,,,,,,,,,,,
Instances/Instances 1/u724_07.gt,723,100.0,86400.0,PTVRP,377366.0,156,3,0.0063,,,,,,,,,,,,,,,
Instances/Instances 1/u724_08.gt,723,100.0,86400.0,PTVRP,384349.0,165,3,0.0057,,,,,,,,,,,,,,,
Instances/Instances 1/u724_09.gt,723,100.0,86400.0,PTVRP,402193.0,171,3,0.0069,,,,,,,,,,,,,,,
Instances/Instances 1/u724_10.gt,723,100.0,86400.0,PTVRP,390147.0,163,4,0.0069,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_01.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0174,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_02.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0154,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_03.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0163,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_04.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0206,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_05.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0153,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_06.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0137,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_07.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0149,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_08.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0138,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_09.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0132,,,,,,,,,,,,,,,
Instances/Instances 1/usa13509_10.gt,13508,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0128,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_01.gt,733,100.0,86400.0,PTVRP,732294.0,158,3,0.0055,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_02.gt,733,100.0,86400.0,PTVRP,769798.0,165,5,0.007,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_03.gt,733,100.0,86400.0,PTVRP,738187.0,160,3,0.0055,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_04.gt,733,100.0,86400.0,PTVRP,744082.0,166,3,0.0057,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_05.gt,733,100.0,86400.0,PTVRP,732532.0,160,3,0.0057,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_06.gt,733,100.0,86400.0,PTVRP,744294.0,153,3,0.0059,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_07.gt,733,100.0,86400.0,PTVRP,735743.0,164,3,0.007,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_08.gt,733,100.0,86400.0,PTVRP,756391.0,167,3,0.0068,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_09.gt,733,100.0,86400.0,PTVRP,748436.0,153,4,0.008,,,,,,,,,,,,,,,
Instances/Instances 1/uy734_10.gt,733,100.0,86400.0,PTVRP,738356.0,165,5,0.0063,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_01.gt,1083,100.0,86400.0,PTVRP,3726449.0,217,4,0.0074,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_02.gt,1083,100.0,86400.0,PTVRP,3700592.0,205,4,0.006,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_03.gt,1083,100.0,86400.0,PTVRP,3661791.0,209,4,0.0087,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_04.gt,1083,100.0,86400.0,PTVRP,3648999.0,196,5,0.0058,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_05.gt,1083,100.0,86400.0,PTVRP,3713544.0,201,6,0.0072,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_06.gt,1083,100.0,86400.0,PTVRP,3647592.0,197,4,0.0064,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_07.gt,1083,100.0,86400.0,PTVRP,3760001.0,208,4,0.0059,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_08.gt,1083,100.0,86400.0,PTVRP,3699725.0,201,4,0.0092,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_09.gt,1083,100.0,86400.0,PTVRP,3717533.0,201,4,0.0064,,,,,,,,,,,,,,,
Instances/Instances 1/vm1084_10.gt,1083,100.0,86400.0,PTVRP,3584176.0,196,4,0.0081,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_01.gt,1747,100.0,86400.0,PTVRP,6327619.0,317,5,0.0077,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_02.gt,1747,100.0,86400.0,PTVRP,6330263.0,314,4,0.0085,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_03.gt,1747,100.0,86400.0,PTVRP,6237018.0,320,4,0.0087,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_04.gt,1747,100.0,86400.0,PTVRP,6385114.0,325,5,0.0083,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_05.gt,1747,100.0,86400.0,PTVRP,6344146.0,309,6,0.0082,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_06.gt,1747,100.0,86400.0,PTVRP,6271296.0,302,4,0.0081,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_07.gt,1747,100.0,86400.0,PTVRP,6163538.0,296,5,0.0086,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_08.gt,1747,100.0,86400.0,PTVRP,6342950.0,317,4,0.0091,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_09.gt,1747,100.0,86400.0,PTVRP,6270420.0,310,5,0.0088,,,,,,,,,,,,,,,
Instances/Instances 1/vm1748_10.gt,1747,100.0,86400.0,PTVRP,6328544.0,314,4,0.01,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_01.gt,22774,100.0,86400.0,PTVRP,54441730.0,2712,8,0.0408,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_02.gt,22774,100.0,86400.0,PTVRP,54541485.0,2702,7,0.0377,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_03.gt,22774,100.0,86400.0,PTVRP,54261290.0,2687,7,0.0407,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_04.gt,22774,100.0,86400.0,PTVRP,54435928.0,2658,7,0.0405,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_05.gt,22774,100.0,86400.0,PTVRP,54765238.0,2701,7,0.0386,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_06.gt,22774,100.0,86400.0,PTVRP,54358246.0,2644,8,0.0375,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_07.gt,22774,100.0,86400.0,PTVRP,54749112.0,2661,8,0.0436,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_08.gt,22774,100.0,86400.0,PTVRP,54592635.0,2686,8,0.0395,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_09.gt,22774,100.0,86400.0,PTVRP,54226956.0,2644,7,0.0384,,,,,,,,,,,,,,,
Instances/Instances 1/vm22775_10.gt,22774,100.0,86400.0,PTVRP,54527669.0,2706,7,0.039,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_01.gt,28,100.0,86400.0,PTVRP,63832.0,8,1,0.0074,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_02.gt,28,100.0,86400.0,PTVRP,67357.0,8,2,0.008,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_03.gt,28,100.0,86400.0,PTVRP,61295.0,8,1,0.0066,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_04.gt,28,100.0,86400.0,PTVRP,73682.0,9,2,0.008,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_05.gt,28,100.0,86400.0,PTVRP,61000.0,8,1,0.0075,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_06.gt,28,100.0,86400.0,PTVRP,77752.0,10,2,0.007,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_07.gt,28,100.0,86400.0,PTVRP,61738.0,8,1,0.0076,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_08.gt,28,100.0,86400.0,PTVRP,64655.0,9,1,0.0082,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_09.gt,28,100.0,86400.0,PTVRP,58151.0,7,1,0.0075,,,,,,,,,,,,,,,
Instances/Instances 1/wi29_10.gt,28,100.0,86400.0,PTVRP,59236.0,7,2,0.0072,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_01.gt,7662,100.0,86400.0,PTVRP,7752216.0,1133,5,0.0216,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_02.gt,7662,100.0,86400.0,PTVRP,7847057.0,1185,6,0.0215,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_03.gt,7662,100.0,86400.0,PTVRP,7751612.0,1167,8,0.0203,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_04.gt,7662,100.0,86400.0,PTVRP,7747573.0,1198,5,0.0217,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_05.gt,7662,100.0,86400.0,PTVRP,7805879.0,1184,6,0.0236,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_06.gt,7662,100.0,86400.0,PTVRP,7712720.0,1161,6,0.0252,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_07.gt,7662,100.0,86400.0,PTVRP,7806262.0,1211,6,0.0235,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_08.gt,7662,100.0,86400.0,PTVRP,7770068.0,1208,6,0.0233,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_09.gt,7662,100.0,86400.0,PTVRP,7798925.0,1190,6,0.0214,,,,,,,,,,,,,,,
Instances/Instances 1/ym7663_10.gt,7662,100.0,86400.0,PTVRP,7832136.0,1170,7,0.0236,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_01.gt,928,100.0,86400.0,PTVRP,1109222.0,162,5,0.0103,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_02.gt,928,100.0,86400.0,PTVRP,1068497.0,182,4,0.0094,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_03.gt,928,100.0,86400.0,PTVRP,1070952.0,169,5,0.0086,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_04.gt,928,100.0,86400.0,PTVRP,1076890.0,168,5,0.0094,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_05.gt,928,100.0,86400.0,PTVRP,1087710.0,167,4,0.009,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_06.gt,928,100.0,86400.0,PTVRP,1117208.0,177,4,0.0099,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_07.gt,928,100.0,86400.0,PTVRP,1089182.0,182,5,0.0093,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_08.gt,928,100.0,86400.0,PTVRP,1100299.0,161,4,0.0091,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_09.gt,928,100.0,86400.0,PTVRP,1053304.0,157,6,0.0098,,,,,,,,,,,,,,,
Instances/Instances 1/zi929_10.gt,928,100.0,86400.0,PTVRP,1117329.0,180,4,0.0088,,,,,,,,,,,,,,,
Instances/Instances 2/a280_01.gt,279,20.0,86400.0,PTVRP,73065.0,133,8,0.0058,,,,,,,,,,,,,,,
Instances/Instances 2/a280_02.gt,279,20.0,86400.0,PTVRP,69627.0,138,6,0.0072,,,,,,,,,,,,,,,
Instances/Instances 2/a280_03.gt,279,20.0,86400.0,PTVRP,70033.0,138,6,0.0072,,,,,,,,,,,,,,,
Instances/Instances 2/a280_04.gt,279,20.0,86400.0,PTVRP,72211.0,126,8,0.007,,,,,,,,,,,,,,,
Instances/Instances 2/a280_05.gt,279,20.0,86400.0,PTVRP,71540.0,129,7,0.0066,,,,,,,,,,,,,,,
Instances/Instances 2/a280_06.gt,279,20.0,86400.0,PTVRP,72625.0,125,7,0.0071,,,,,,,,,,,,,,,
Instances/Instances 2/a280_07.gt,279,20.0,86400.0,PTVRP,75409.0,144,7,0.0071,,,,,,,,,,,,,,,
Instances/Instances 2/a280_08.gt,279,20.0,86400.0,PTVRP,73218.0,130,7,0.007,,,,,,,,,,,,,,,
Instances/Instances 2/a280_09.gt,279,20.0,86400.0,PTVRP,70552.0,137,9,0.0069,,,,,,,,,,,,,,,
Instances/Instances 2/a280_10.gt,279,20.0,86400.0,PTVRP,69316.0,136,7,0.0067,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_01.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0126,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_02.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0136,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_03.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0119,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_04.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0106,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_05.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0137,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_06.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0116,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_07.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0128,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_08.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0113,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_09.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0144,,,,,,,,,,,,,,,
Instances/Instances 2/ar9152_10.gt,9151,20.0,86400.0,PTVRP,NO SOLUTION,,,0.0132,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_01.gt,51,20.0,86400.0,PTVRP,51496.0,35,4,0.0049,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_02.gt,51,20.0,86400.0,PTVRP,55621.0,31,4,0.0055,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_03.gt,51,20.0,86400.0,PTVRP,68168.0,35,5,0.0054,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_04.gt,51,20.0,86400.0,PTVRP,65530.0,41,4,0.0048,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_05.gt,51,20.0,86400.0,PTVRP,65234.0,35,5,0.0069,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_06.gt,51,20.0,86400.0,PTVRP,59666.0,29,5,0.005,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_07.gt,51,20.0,86400.0,PTVRP,70707.0,37,5,0.0052,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_08.gt,51,20.0,86400.0,PTVRP,55987.0,33,5,0.0065,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_09.gt,51,20.0,86400.0,PTVRP,67848.0,34,4,0.0064,,,,,,,,,,,,,,,
Instances/Instances 2/berlin52_10.gt,51,20.0,86400.0,PTVRP,64579.0,35,4,0.0062,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_01.gt,126,20.0,86400.0,PTVRP,1285131.0,74,5,0.0063,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_02.gt,126,20.0,86400.0,PTVRP,1373509.0,77,5,0.0064,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_03.gt,126,20.0,86400.0,PTVRP,1315115.0,81,7,0.0065,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_04.gt,126,20.0,86400.0,PTVRP,1384370.0,74,6,0.0066,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_05.gt,126,20.0,86400.0,PTVRP,1350243.0,73,5,0.007,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_06.gt,126,20.0,86400.0,PTVRP,1283571.0,68,6,0.0064,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_07.gt,126,20.0,86400.0,PTVRP,1309712.0,70,6,0.0071,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_08.gt,126,20.0,86400.0,PTVRP,1220999.0,76,4,0.0066,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_09.gt,126,20.0,86400.0,PTVRP,1330236.0,72,6,0.0101,,,,,,,,,,,,,,,
Instances/Instances 2/bier127_10.gt,126,20.0,86400.0,PTVRP,1210161.0,76,6,0.0079,,,,,,,,,,,,,,,
